Step,coin3_cbamsvo - SW_ep_rew_total,coin3_cbamsvo - SW_ep_rew_total__MIN,coin3_cbamsvo - SW_ep_rew_total__MAX
14592000,-12.160000205039978,-12.160000205039978,-12.160000205039978
14656000,-12.499999970197678,-12.499999970197678,-12.499999970197678
14720000,-12.800000071525574,-12.800000071525574,-12.800000071525574
14784000,-12.360000610351562,-12.360000610351562,-12.360000610351562
14848000,-12.420000076293945,-12.420000076293945,-12.420000076293945
14912000,-11.87999951839447,-11.87999951839447,-11.87999951839447
14976000,-12.179999589920044,-12.179999589920044,-12.179999589920044
15040000,-12.5999995470047,-12.5999995470047,-12.5999995470047
15104000,-11.759999871253967,-11.759999871253967,-11.759999871253967
15168000,-12.65999984741211,-12.65999984741211,-12.65999984741211
15232000,-12.15999984741211,-12.15999984741211,-12.15999984741211
15296000,-12.459999561309814,-12.459999561309814,-12.459999561309814
15360000,-12.5,-12.5,-12.5
15424000,-12.480000078678131,-12.480000078678131,-12.480000078678131
15488000,-12.880000114440918,-12.880000114440918,-12.880000114440918
15552000,-11.37999951839447,-11.37999951839447,-11.37999951839447
15616000,-12.579999685287476,-12.579999685287476,-12.579999685287476
15680000,-12.040000200271606,-12.040000200271606,-12.040000200271606
15744000,-12.140000581741333,-12.140000581741333,-12.140000581741333
15808000,-12.240000247955322,-12.240000247955322,-12.240000247955322
15872000,-12.580000400543213,-12.580000400543213,-12.580000400543213
15936000,-12.240000247955322,-12.240000247955322,-12.240000247955322
16000000,-13.220000505447388,-13.220000505447388,-13.220000505447388
16064000,-12.119999885559082,-12.119999885559082,-12.119999885559082
16128000,-11.839999914169312,-11.839999914169312,-11.839999914169312
16192000,-12.020000219345093,-12.020000219345093,-12.020000219345093
16256000,-12.760000348091125,-12.760000348091125,-12.760000348091125
16320000,-12.79999989271164,-12.79999989271164,-12.79999989271164
16384000,-12.059999585151672,-12.059999585151672,-12.059999585151672
16448000,-12.339999675750732,-12.339999675750732,-12.339999675750732
16512000,-12.399999618530273,-12.399999618530273,-12.399999618530273
16576000,-12.380000472068787,-12.380000472068787,-12.380000472068787
16640000,-11.999999761581421,-11.999999761581421,-11.999999761581421
16704000,-13.299999833106995,-13.299999833106995,-13.299999833106995
16768000,-12.259999752044678,-12.259999752044678,-12.259999752044678
16832000,-12.020000338554382,-12.020000338554382,-12.020000338554382
16896000,-11.760000348091125,-11.760000348091125,-11.760000348091125
16960000,-12.019999980926514,-12.019999980926514,-12.019999980926514
17024000,-12.0799999833107,-12.0799999833107,-12.0799999833107
17088000,-13.179999470710754,-13.179999470710754,-13.179999470710754
17152000,-12.539999723434448,-12.539999723434448,-12.539999723434448
17216000,-12.45999962091446,-12.45999962091446,-12.45999962091446
17280000,-12.419999599456787,-12.419999599456787,-12.419999599456787
17344000,-12.740000128746033,-12.740000128746033,-12.740000128746033
17408000,-12.699999697506428,-12.699999697506428,-12.699999697506428
17472000,-12.679999947547913,-12.679999947547913,-12.679999947547913
17536000,-11.15999984741211,-11.15999984741211,-11.15999984741211
17600000,-11.920000433921814,-11.920000433921814,-11.920000433921814
17664000,-12.080000400543213,-12.080000400543213,-12.080000400543213
17728000,-12.120000004768372,-12.120000004768372,-12.120000004768372
17792000,-12.519999504089355,-12.519999504089355,-12.519999504089355
17856000,-13.29999977350235,-13.29999977350235,-13.29999977350235
17920000,-11.31999945640564,-11.31999945640564,-11.31999945640564
17984000,-12.320000410079956,-12.320000410079956,-12.320000410079956
18048000,-11.660000205039978,-11.660000205039978,-11.660000205039978
18112000,-12.180000305175781,-12.180000305175781,-12.180000305175781
18176000,-12.399999737739563,-12.399999737739563,-12.399999737739563
18240000,-11.840000629425049,-11.840000629425049,-11.840000629425049
18304000,-12.759999990463257,-12.759999990463257,-12.759999990463257
18368000,-12.160000085830688,-12.160000085830688,-12.160000085830688
18432000,-12.240000605583191,-12.240000605583191,-12.240000605583191
18496000,-12.500000417232513,-12.500000417232513,-12.500000417232513
18560000,-11.540000438690186,-11.540000438690186,-11.540000438690186
18624000,-11.959999799728394,-11.959999799728394,-11.959999799728394
18688000,-12.040000200271606,-12.040000200271606,-12.040000200271606
18752000,-12.34000027179718,-12.34000027179718,-12.34000027179718
18816000,-11.800000309944153,-11.800000309944153,-11.800000309944153
18880000,-11.420000314712524,-11.420000314712524,-11.420000314712524
18944000,-12.140000462532043,-12.140000462532043,-12.140000462532043
19008000,-12.619999885559082,-12.619999885559082,-12.619999885559082
19072000,-12.639999747276306,-12.639999747276306,-12.639999747276306
19136000,-11.819999933242798,-11.819999933242798,-11.819999933242798
19200000,-11.859999895095825,-11.859999895095825,-11.859999895095825
19264000,-11.839999794960022,-11.839999794960022,-11.839999794960022
19328000,-12.059999823570251,-12.059999823570251,-12.059999823570251
19392000,-12.279999732971191,-12.279999732971191,-12.279999732971191
19456000,-12.199999749660492,-12.199999749660492,-12.199999749660492
19520000,-13.64000028371811,-13.64000028371811,-13.64000028371811
19584000,-12.059999704360962,-12.059999704360962,-12.059999704360962
19648000,-11.719999551773071,-11.719999551773071,-11.719999551773071
19712000,-12.71999990940094,-12.71999990940094,-12.71999990940094
19776000,-11.93999981880188,-11.93999981880188,-11.93999981880188
19840000,-10.600000023841858,-10.600000023841858,-10.600000023841858
19904000,-12.21999979019165,-12.21999979019165,-12.21999979019165
19968000,-13.120000004768372,-13.120000004768372,-13.120000004768372
