Step,coin3_cbamsvo - SW_ep_rew_total,coin3_cbamsvo - SW_ep_rew_total__MIN,coin3_cbamsvo - SW_ep_rew_total__MAX
10560000,-13.119999885559082,-13.119999885559082,-13.119999885559082
10624000,-13.360000371932983,-13.360000371932983,-13.360000371932983
10688000,-11.920000553131104,-11.920000553131104,-11.920000553131104
10752000,-12.839999914169312,-12.839999914169312,-12.839999914169312
10816000,-12.979999780654907,-12.979999780654907,-12.979999780654907
10880000,-12.740000247955322,-12.740000247955322,-12.740000247955322
10944000,-13.219999551773071,-13.219999551773071,-13.219999551773071
11008000,-13.080000400543213,-13.080000400543213,-13.080000400543213
11072000,-12.020000457763672,-12.020000457763672,-12.020000457763672
11136000,-13.660000324249268,-13.660000324249268,-13.660000324249268
11200000,-12.87999963760376,-12.87999963760376,-12.87999963760376
11264000,-12.120000123977661,-12.120000123977661,-12.120000123977661
11328000,-13.09999942779541,-13.09999942779541,-13.09999942779541
11392000,-13.180000305175781,-13.180000305175781,-13.180000305175781
11456000,-11.96000051498413,-11.96000051498413,-11.96000051498413
11520000,-11.960000038146973,-11.960000038146973,-11.960000038146973
11584000,-12.62000036239624,-12.62000036239624,-12.62000036239624
11648000,-12.039999723434448,-12.039999723434448,-12.039999723434448
11712000,-12.759999752044678,-12.759999752044678,-12.759999752044678
11776000,-12.59999966621399,-12.59999966621399,-12.59999966621399
11840000,-12.880000114440918,-12.880000114440918,-12.880000114440918
11904000,-12.4399995803833,-12.4399995803833,-12.4399995803833
11968000,-13.000000298023224,-13.000000298023224,-13.000000298023224
12032000,-11.699999809265137,-11.699999809265137,-11.699999809265137
12096000,-12.68000054359436,-12.68000054359436,-12.68000054359436
12160000,-12.639999866485596,-12.639999866485596,-12.639999866485596
12224000,-11.440000057220459,-11.440000057220459,-11.440000057220459
12288000,-12.0600004196167,-12.0600004196167,-12.0600004196167
12352000,-12.999999523162842,-12.999999523162842,-12.999999523162842
12416000,-13.160000085830688,-13.160000085830688,-13.160000085830688
12480000,-12.740000009536743,-12.740000009536743,-12.740000009536743
12544000,-12.820000648498535,-12.820000648498535,-12.820000648498535
12608000,-12.199999570846558,-12.199999570846558,-12.199999570846558
12672000,-13.079999685287476,-13.079999685287476,-13.079999685287476
12736000,-11.5600004196167,-11.5600004196167,-11.5600004196167
12800000,-12.299999952316284,-12.299999952316284,-12.299999952316284
12864000,-12.799999713897705,-12.799999713897705,-12.799999713897705
12928000,-12.640000104904175,-12.640000104904175,-12.640000104904175
12992000,-12.579999446868896,-12.579999446868896,-12.579999446868896
13056000,-12.540000200271606,-12.540000200271606,-12.540000200271606
13120000,-11.239999532699585,-11.239999532699585,-11.239999532699585
13184000,-13.040000319480896,-13.040000319480896,-13.040000319480896
13248000,-13.300000190734863,-13.300000190734863,-13.300000190734863
13312000,-12.520000219345093,-12.520000219345093,-12.520000219345093
13376000,-12.399999856948853,-12.399999856948853,-12.399999856948853
13440000,-12.079999685287476,-12.079999685287476,-12.079999685287476
13504000,-11.43999981880188,-11.43999981880188,-11.43999981880188
13568000,-11.419999599456787,-11.419999599456787,-11.419999599456787
13632000,-12.539999723434448,-12.539999723434448,-12.539999723434448
13696000,-11.679999828338623,-11.679999828338623,-11.679999828338623
13760000,-12.000000238418579,-12.000000238418579,-12.000000238418579
13824000,-11.980000257492065,-11.980000257492065,-11.980000257492065
13888000,-11.819999933242798,-11.819999933242798,-11.819999933242798
13952000,-12.700000524520874,-12.700000524520874,-12.700000524520874
14016000,-13.200000047683716,-13.200000047683716,-13.200000047683716
14080000,-11.84000015258789,-11.84000015258789,-11.84000015258789
14144000,-12.319999933242798,-12.319999933242798,-12.319999933242798
14208000,-11.620000123977661,-11.620000123977661,-11.620000123977661
14272000,-12.240000009536743,-12.240000009536743,-12.240000009536743
14336000,-12.440000057220459,-12.440000057220459,-12.440000057220459
14400000,-13.000000476837158,-13.000000476837158,-13.000000476837158
14464000,-12.100000143051147,-12.100000143051147,-12.100000143051147
14528000,-11.960000276565552,-11.960000276565552,-11.960000276565552
14592000,-12.779999852180481,-12.779999852180481,-12.779999852180481
