"Step","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_baseline_1 - SW_ep_rew_mean","Group: coin3_baseline_1 - SW_ep_rew_mean__MIN","Group: coin3_baseline_1 - SW_ep_rew_mean__MAX","Group: coin3_baseline_independent_1 - SW_ep_rew_mean","Group: coin3_baseline_independent_1 - SW_ep_rew_mean__MIN","Group: coin3_baseline_independent_1 - SW_ep_rew_mean__MAX"
"11648000","3.6866666873296103","3.6866666873296103","3.6866666873296103","2.2200000112255416","2.2200000112255416","2.2200000112255416","2.3349999959270162","1.9700000435113907","2.6999999483426413","1.659999966621399","1.659999966621399","1.659999966621399","","","","","",""
"11664000","","","","","","","","","","","","","-2.6700000762939453","-2.6700000762939453","-2.6700000762939453","0.13333330551783243","0.13333330551783243","0.13333330551783243"
"11712000","3.919999917348226","3.919999917348226","3.919999917348226","2.7066666347285113","2.7066666347285113","2.7066666347285113","2.0100000401337943","1.9600000580151875","2.060000022252401","1.8666666845480602","1.8666666845480602","1.8666666845480602","","","","0.12000000476837158","0.12000000476837158","0.12000000476837158"
"11736000","","","","","","","","","","","","","-3.759999990463257","-3.759999990463257","-3.759999990463257","","",""
"11760000","","","","","","","","","","","","","","","","0.026666680971781414","0.026666680971781414","0.026666680971781414"
"11776000","4.133333325386047","4.133333325386047","4.133333325386047","2.7066666036844254","2.7066666036844254","2.7066666036844254","2.0866667131582894","2.0866667131582894","2.0866667131582894","2.060000022252401","2.060000022252401","2.060000022252401","","","","","",""
"11808000","","","","","","","","","","","","","-2.259999990463257","-2.259999990463257","-2.259999990463257","0.20000000794728598","0.20000000794728598","0.20000000794728598"
"11840000","3.683333237965902","3.683333237965902","3.683333237965902","3.039999946951866","3.039999946951866","3.039999946951866","2.546666701634725","2.546666701634725","2.546666701634725","1.8466666340827942","1.8466666340827942","1.8466666340827942","","","","","",""
"11856000","","","","","","","","","","","","","","","","-0.2733333508173625","-0.2733333508173625","-0.2733333508173625"
"11880000","","","","","","","","","","","","","-3.359999895095825","-3.359999895095825","-3.359999895095825","","",""
"11904000","4.213333288828532","4.213333288828532","4.213333288828532","2.146666760245959","2.146666760245959","2.146666760245959","2.0433332125345864","2.0433332125345864","2.0433332125345864","2.113333369294802","2.113333369294802","2.113333369294802","","","","0.24666659037272134","0.24666659037272134","0.24666659037272134"
"11952000","","","","","","","","","","","","","-1.7999999523162842","-1.7999999523162842","-1.7999999523162842","0.3733333349227905","0.3733333349227905","0.3733333349227905"
"11968000","4.2466667493184405","4.2466667493184405","4.2466667493184405","2.0866665790478387","2.0866665790478387","2.0866665790478387","2.07333330065012","2.07333330065012","2.07333330065012","2.0266666611035666","2.0266666611035666","2.0266666611035666","","","","","",""
"12000000","","","","","","","","","","","","","","","","0.5","0.5","0.5"
"12024000","","","","","","","","","","","","","-2.8299999237060547","-2.8299999237060547","-2.8299999237060547","","",""
"12032000","4.199999849001567","4.199999849001567","4.199999849001567","2.466666658719381","2.466666658719381","2.466666658719381","2.393333295981089","2.393333295981089","2.393333295981089","1.8066666225592296","1.8066666225592296","1.8066666225592296","","","","","",""
"12048000","","","","","","","","","","","","","","","","0.0733334223429362","0.0733334223429362","0.0733334223429362"
"12096000","4.673333406448364","4.673333406448364","4.673333406448364","2.446666717529297","2.446666717529297","2.446666717529297","2.1866667239616313","2.1866667239616313","2.1866667239616313","2.2800000670055547","2.2800000670055547","2.2800000670055547","-2.2100000381469727","-2.2100000381469727","-2.2100000381469727","-0.5466666917006174","-0.5466666917006174","-0.5466666917006174"
"12144000","","","","","","","","","","","","","","","","0.5933334827423096","0.5933334827423096","0.5933334827423096"
"12160000","4.546666781107585","4.546666781107585","4.546666781107585","1.9133332868417103","1.9133332868417103","1.9133332868417103","2.8399999340375266","2.8399999340375266","2.8399999340375266","2.233333299557368","2.233333299557368","2.233333299557368","","","","","",""
"12168000","","","","","","","","","","","","","-2.3399999141693115","-2.3399999141693115","-2.3399999141693115","","",""
"12192000","","","","","","","","","","","","","","","","0.5","0.5","0.5"
"12224000","4.960000038146973","4.960000038146973","4.960000038146973","2.753333409627279","2.753333409627279","2.753333409627279","2.0399999966224036","2.0399999966224036","2.0399999966224036","2.0600000520547233","2.0600000520547233","2.0600000520547233","","","","","",""
"12240000","","","","","","","","","","","","","-2.559999942779541","-2.559999942779541","-2.559999942779541","0.033333381017049156","0.033333381017049156","0.033333381017049156"
"12288000","4.633333285649617","4.633333285649617","4.633333285649617","2.060000022252401","2.060000022252401","2.060000022252401","2.4799999396006265","2.4799999396006265","2.4799999396006265","1.9866667191187541","1.9866667191187541","1.9866667191187541","","","","0.2666666905085246","0.2666666905085246","0.2666666905085246"
"12312000","","","","","","","","","","","","","-2.380000114440918","-2.380000114440918","-2.380000114440918","","",""
"12336000","","","","","","","","","","","","","","","","0.353333314259847","0.353333314259847","0.353333314259847"
"12352000","4.646666765213013","4.646666765213013","4.646666765213013","2.5599999030431113","2.5599999030431113","2.5599999030431113","1.8266665898263454","1.8266665898263454","1.8266665898263454","2.106666644414266","2.106666644414266","2.106666644414266","","","","","",""
"12384000","","","","","","","","","","","","","-3.509999990463257","-3.509999990463257","-3.509999990463257","0.18666656812032065","0.18666656812032065","0.18666656812032065"
"12416000","4.486666599909465","4.486666599909465","4.486666599909465","2.4733333190282187","2.4733333190282187","2.4733333190282187","2.5133334000905356","2.5133334000905356","2.5133334000905356","2.2733333706855774","2.2733333706855774","2.2733333706855774","","","","","",""
"12432000","","","","","","","","","","","","","","","","0.45333335796991986","0.45333335796991986","0.45333335796991986"
"12456000","","","","","","","","","","","","","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705","","",""
"12480000","4.753333409627278","4.753333409627278","4.753333409627278","2.680000046888987","2.680000046888987","2.680000046888987","2.6200000445048013","2.6200000445048013","2.6200000445048013","2.7533333698908486","2.7533333698908486","2.7533333698908486","","","","0.31333331267038983","0.31333331267038983","0.31333331267038983"
"12528000","","","","","","","","","","","","","-2.6700000762939453","-2.6700000762939453","-2.6700000762939453","-0.3600000540415446","-0.3600000540415446","-0.3600000540415446"
"12544000","4.566666603088379","4.566666603088379","4.566666603088379","3.113333225250244","3.113333225250244","3.113333225250244","2.413333276907603","2.413333276907603","2.413333276907603","2.24666667294999","2.24666667294999","2.24666667294999","","","","","",""
"12576000","","","","","","","","","","","","","","","","-0.0333333412806193","-0.0333333412806193","-0.0333333412806193"
"12600000","","","","","","","","","","","","","-1.5700000524520874","-1.5700000524520874","-1.5700000524520874","","",""
"12608000","4.773333311080933","4.773333311080933","4.773333311080933","2.286666671435038","2.286666671435038","2.286666671435038","1.993333359559377","1.993333359559377","1.993333359559377","2.4600000381469727","2.4600000381469727","2.4600000381469727","","","","","",""
"12624000","","","","","","","","","","","","","","","","0.17999990781148276","0.17999990781148276","0.17999990781148276"
"12672000","4.699999968210856","4.699999968210856","4.699999968210856","2.293333351612091","2.293333351612091","2.293333351612091","2.553333361943563","2.553333361943563","2.553333361943563","2.3666666746139526","2.3666666746139526","2.3666666746139526","-3.3399999141693115","-3.3399999141693115","-3.3399999141693115","-0.41333334147930145","-0.41333334147930145","-0.41333334147930145"
"12720000","","","","","","","","","","","","","","","","-0.39333343505859375","-0.39333343505859375","-0.39333343505859375"
"12736000","4.6133333047231035","4.6133333047231035","4.6133333047231035","3.2833332618077598","3.2833332618077598","3.2833332618077598","2.446666717529297","2.446666717529297","2.446666717529297","1.9600000182787578","1.9600000182787578","1.9600000182787578","","","","","",""
"12744000","","","","","","","","","","","","","-2.4700000286102295","-2.4700000286102295","-2.4700000286102295","","",""
"12768000","","","","","","","","","","","","","","","","-0.5333332220713297","-0.5333332220713297","-0.5333332220713297"
"12800000","4.7533332506815595","4.7533332506815595","4.7533332506815595","2.333333412806193","2.333333412806193","2.333333412806193","2.4333332975705466","2.4333332975705466","2.4333332975705466","2.7200000286102295","2.7200000286102295","2.7200000286102295","","","","","",""
"12816000","","","","","","","","","","","","","-2.9200000762939453","-2.9200000762939453","-2.9200000762939453","-0.34666664774219197","-0.34666664774219197","-0.34666664774219197"
"12864000","4.746666590372722","4.746666590372722","4.746666590372722","2.593333293994268","2.593333293994268","2.593333293994268","2.1533332665761313","2.1533332665761313","2.1533332665761313","2.540000081062317","2.540000081062317","2.540000081062317","","","","-0.546666701634725","-0.546666701634725","-0.546666701634725"
"12888000","","","","","","","","","","","","","-3.380000114440918","-3.380000114440918","-3.380000114440918","","",""
"12912000","","","","","","","","","","","","","","","","-0.3599999745686849","-0.3599999745686849","-0.3599999745686849"
"12928000","4.580000003178914","4.580000003178914","4.580000003178914","2.793333310633898","2.793333310633898","2.793333310633898","2.2866666316986084","2.2866666316986084","2.2866666316986084","2.5266666809717813","2.5266666809717813","2.5266666809717813","","","","","",""
"12960000","","","","","","","","","","","","","-2.619999885559082","-2.619999885559082","-2.619999885559082","0.2133333683013916","0.2133333683013916","0.2133333683013916"
"12992000","4.699999888737996","4.699999888737996","4.699999888737996","2.4800000190734863","2.4800000190734863","2.4800000190734863","2.060000002384186","2.060000002384186","2.060000002384186","2.0933333970606327","2.0933333970606327","2.0933333970606327","","","","","",""
"13008000","","","","","","","","","","","","","","","","-0.35333330432573956","-0.35333330432573956","-0.35333330432573956"
"13032000","","","","","","","","","","","","","-3.180000066757202","-3.180000066757202","-3.180000066757202","","",""
"13056000","4.5","4.5","4.5","2.866666615009308","2.866666615009308","2.866666615009308","2.5333333611488342","2.5333333611488342","2.5333333611488342","2.546666661898295","2.546666661898295","2.546666661898295","","","","-0.5400000214576721","-0.5400000214576721","-0.5400000214576721"
"13104000","","","","","","","","","","","","","-2.5","-2.5","-2.5","-0.7466666400432587","-0.7466666400432587","-0.7466666400432587"
"13120000","4.973333199818929","4.973333199818929","4.973333199818929","3.1133333841959634","3.1133333841959634","3.1133333841959634","2.6800000270207724","2.6800000270207724","2.6800000270207724","2.6066667238871255","2.6066667238871255","2.6066667238871255","","","","","",""
"13152000","","","","","","","","","","","","","","","","0.23333326975504556","0.23333326975504556","0.23333326975504556"
"13176000","","","","","","","","","","","","","-2.819999933242798","-2.819999933242798","-2.819999933242798","","",""
"13184000","5.019999980926514","5.019999980926514","5.019999980926514","3.1199999252955117","3.1199999252955117","3.1199999252955117","2.153333323697249","2.153333323697249","2.153333323697249","2.6800000270207724","2.6800000270207724","2.6800000270207724","","","","","",""
"13200000","","","","","","","","","","","","","","","","-0.4999999205271403","-0.4999999205271403","-0.4999999205271403"
"13248000","4.8199998537699384","4.8199998537699384","4.8199998537699384","2.4866666992505393","2.4866666992505393","2.4866666992505393","2.706666727860769","2.706666727860769","2.706666727860769","1.9466666541993618","1.9466666541993618","1.9466666541993618","-2.7300000190734863","-2.7300000190734863","-2.7300000190734863","0.4666667580604553","0.4666667580604553","0.4666667580604553"
"13296000","","","","","","","","","","","","","","","","-0.22000009814898172","-0.22000009814898172","-0.22000009814898172"
"13312000","4.673333247502645","4.673333247502645","4.673333247502645","3.060000022252401","3.060000022252401","3.060000022252401","1.8200000921885173","1.8200000921885173","1.8200000921885173","2.6666666666666665","2.6666666666666665","2.6666666666666665","","","","","",""
"13320000","","","","","","","","","","","","","-3.819999933242798","-3.819999933242798","-3.819999933242798","","",""
"13344000","","","","","","","","","","","","","","","","-0.14666672547658285","-0.14666672547658285","-0.14666672547658285"
"13376000","4.7200000286102295","4.7200000286102295","4.7200000286102295","2.459999988476435","2.459999988476435","2.459999988476435","2.353333294391632","2.353333294391632","2.353333294391632","2.553333361943563","2.553333361943563","2.553333361943563","","","","","",""
