"Step","coin4_cbamsvo - SW_ep_rew_total","coin4_cbamsvo - SW_ep_rew_total__MIN","coin4_cbamsvo - SW_ep_rew_total__MAX"
"17152000","-14.640000343322754","-14.640000343322754","-14.640000343322754"
"17216000","-14.84000015258789","-14.84000015258789","-14.84000015258789"
"17280000","-14.239999771118164","-14.239999771118164","-14.239999771118164"
"17344000","-13.03999948501587","-13.03999948501587","-13.03999948501587"
"17408000","-13.15999984741211","-13.15999984741211","-13.15999984741211"
"17472000","-12.499999523162842","-12.499999523162842","-12.499999523162842"
"17536000","-15.239999771118164","-15.239999771118164","-15.239999771118164"
"17600000","-13.760000228881836","-13.760000228881836","-13.760000228881836"
"17664000","-13.820000171661377","-13.820000171661377","-13.820000171661377"
"17728000","-14.15999984741211","-14.15999984741211","-14.15999984741211"
"17792000","-13.380000352859497","-13.380000352859497","-13.380000352859497"
"17856000","-13.839999198913574","-13.839999198913574","-13.839999198913574"
"17920000","-13.720000267028809","-13.720000267028809","-13.720000267028809"
"17984000","-14.5600004196167","-14.5600004196167","-14.5600004196167"
"18048000","-13.599999904632568","-13.599999904632568","-13.599999904632568"
"18112000","-14.199999809265137","-14.199999809265137","-14.199999809265137"
"18176000","-12.540000438690186","-12.540000438690186","-12.540000438690186"
"18240000","-14.059999465942383","-14.059999465942383","-14.059999465942383"
"18304000","-14.180000305175781","-14.180000305175781","-14.180000305175781"
"18368000","-13.779999732971191","-13.779999732971191","-13.779999732971191"
"18432000","-13.539999961853027","-13.539999961853027","-13.539999961853027"
"18496000","-14.260000705718994","-14.260000705718994","-14.260000705718994"
"18560000","-13.299999713897705","-13.299999713897705","-13.299999713897705"
"18624000","-14.460000038146973","-14.460000038146973","-14.460000038146973"
"18688000","-12.519999980926514","-12.519999980926514","-12.519999980926514"
"18752000","-14.839999675750732","-14.839999675750732","-14.839999675750732"
"18816000","-14","-14","-14"
"18880000","-13.940000057220459","-13.940000057220459","-13.940000057220459"
"18944000","-14.320000171661377","-14.320000171661377","-14.320000171661377"
"19008000","-14.220000743865967","-14.220000743865967","-14.220000743865967"
"19072000","-15.080000400543213","-15.080000400543213","-15.080000400543213"
"19136000","-14.080000638961792","-14.080000638961792","-14.080000638961792"
"19200000","-14.420000076293945","-14.420000076293945","-14.420000076293945"
"19264000","-14.279999732971191","-14.279999732971191","-14.279999732971191"
"19328000","-14.179999828338623","-14.179999828338623","-14.179999828338623"
"19392000","-13.419999837875366","-13.419999837875366","-13.419999837875366"
"19456000","-13.660000801086426","-13.660000801086426","-13.660000801086426"
"19520000","-13.740000247955322","-13.740000247955322","-13.740000247955322"
"19584000","-14.320000171661377","-14.320000171661377","-14.320000171661377"
"19648000","-12.619999408721924","-12.619999408721924","-12.619999408721924"
"19712000","-15.15999984741211","-15.15999984741211","-15.15999984741211"
"19776000","-14.420000076293945","-14.420000076293945","-14.420000076293945"
"19840000","-14.240000247955322","-14.240000247955322","-14.240000247955322"
"19904000","-14.279999732971191","-14.279999732971191","-14.279999732971191"
"19968000","-14.160000324249268","-14.160000324249268","-14.160000324249268"
"20032000","-14.040000438690186","-14.040000438690186","-14.040000438690186"
