"Step","coin3_cbamsvo - SW_ep_rew_total","coin3_cbamsvo - SW_ep_rew_total__MIN","coin3_cbamsvo - SW_ep_rew_total__MAX"
"7616000","-13.040000200271606","-13.040000200271606","-13.040000200271606"
"7680000","-11.359999537467957","-11.359999537467957","-11.359999537467957"
"7744000","-12.56000018119812","-12.56000018119812","-12.56000018119812"
"7808000","-13.100000500679016","-13.100000500679016","-13.100000500679016"
"7872000","-12.199999690055847","-12.199999690055847","-12.199999690055847"
"7936000","-13.980000436306","-13.980000436306","-13.980000436306"
"8000000","-12.579999685287476","-12.579999685287476","-12.579999685287476"
"8064000","-13.040000319480896","-13.040000319480896","-13.040000319480896"
"8128000","-12.440000057220459","-12.440000057220459","-12.440000057220459"
"8192000","-13.020000457763672","-13.020000457763672","-13.020000457763672"
"8256000","-13.399999856948853","-13.399999856948853","-13.399999856948853"
"8320000","-12.940000057220459","-12.940000057220459","-12.940000057220459"
"8384000","-13.579999804496765","-13.579999804496765","-13.579999804496765"
"8448000","-11.679999828338623","-11.679999828338623","-11.679999828338623"
"8512000","-11.65999984741211","-11.65999984741211","-11.65999984741211"
"8576000","-13.100000262260437","-13.100000262260437","-13.100000262260437"
"8640000","-11.799999952316284","-11.799999952316284","-11.799999952316284"
"8704000","-11.200000286102295","-11.200000286102295","-11.200000286102295"
"8768000","-10.919999837875366","-10.919999837875366","-10.919999837875366"
"8832000","-12.539999783039093","-12.539999783039093","-12.539999783039093"
"8896000","-11.259999752044678","-11.259999752044678","-11.259999752044678"
"8960000","-11.920000076293945","-11.920000076293945","-11.920000076293945"
"9024000","-13.06000006198883","-13.06000006198883","-13.06000006198883"
"9088000","-12.579999923706055","-12.579999923706055","-12.579999923706055"
"9152000","-13.239999860525131","-13.239999860525131","-13.239999860525131"
"9216000","-12.879999995231628","-12.879999995231628","-12.879999995231628"
"9280000","-12.359999656677246","-12.359999656677246","-12.359999656677246"
"9344000","-13.199999928474426","-13.199999928474426","-13.199999928474426"
"9408000","-13.079999566078186","-13.079999566078186","-13.079999566078186"
"9472000","-12.619999527931213","-12.619999527931213","-12.619999527931213"
"9536000","-11.4399995803833","-11.4399995803833","-11.4399995803833"
"9600000","-12.399999618530273","-12.399999618530273","-12.399999618530273"
"9664000","-12.499999642372131","-12.499999642372131","-12.499999642372131"
"9728000","-11.100000381469727","-11.100000381469727","-11.100000381469727"
"9792000","-11.740000367164612","-11.740000367164612","-11.740000367164612"
"9856000","-12.039999961853027","-12.039999961853027","-12.039999961853027"
"9920000","-11.639999866485596","-11.639999866485596","-11.639999866485596"
"9984000","-11.700000047683716","-11.700000047683716","-11.700000047683716"
"10048000","-11.680000305175781","-11.680000305175781","-11.680000305175781"
"10112000","-12.400000095367432","-12.400000095367432","-12.400000095367432"
"10176000","-11.880000114440918","-11.880000114440918","-11.880000114440918"
"10240000","-11.640000462532043","-11.640000462532043","-11.640000462532043"
"10304000","-11.360000133514404","-11.360000133514404","-11.360000133514404"
"10368000","-11.519999980926514","-11.519999980926514","-11.519999980926514"
"10432000","-12.080000162124634","-12.080000162124634","-12.080000162124634"
"10496000","-11.34000039100647","-11.34000039100647","-11.34000039100647"
"10560000","-12.319999694824219","-12.319999694824219","-12.319999694824219"
"10624000","-12.779999613761902","-12.779999613761902","-12.779999613761902"
"10688000","-12.979999661445618","-12.979999661445618","-12.979999661445618"
"10752000","-12.360000371932983","-12.360000371932983","-12.360000371932983"
"10816000","-13.359999477863312","-13.359999477863312","-13.359999477863312"
"10880000","-12.76000028848648","-12.76000028848648","-12.76000028848648"
"10944000","-12.200000286102295","-12.200000286102295","-12.200000286102295"
"11008000","-13.4000004529953","-13.4000004529953","-13.4000004529953"
"11072000","-12.619999825954437","-12.619999825954437","-12.619999825954437"
"11136000","-12.00000011920929","-12.00000011920929","-12.00000011920929"
"11200000","-12.059999942779541","-12.059999942779541","-12.059999942779541"
"11264000","-11.839999675750732","-11.839999675750732","-11.839999675750732"
"11328000","-11.719999551773071","-11.719999551773071","-11.719999551773071"
"11392000","-12.72000002861023","-12.72000002861023","-12.72000002861023"
"11456000","-11.980000257492065","-11.980000257492065","-11.980000257492065"
"11520000","-12.12000036239624","-12.12000036239624","-12.12000036239624"
"11584000","-11.34000039100647","-11.34000039100647","-11.34000039100647"
"11648000","-13.179999709129333","-13.179999709129333","-13.179999709129333"
"11712000","-12.78000032901764","-12.78000032901764","-12.78000032901764"
"11776000","-11.419999599456787","-11.419999599456787","-11.419999599456787"
"11840000","-12.800000071525574","-12.800000071525574","-12.800000071525574"
"11904000","-14.139999940991402","-14.139999940991402","-14.139999940991402"
"11968000","-12.81999945640564","-12.81999945640564","-12.81999945640564"
"12032000","-11.759999752044678","-11.759999752044678","-11.759999752044678"
"12096000","-12.140000224113464","-12.140000224113464","-12.140000224113464"
"12160000","-10.799999952316284","-10.799999952316284","-10.799999952316284"
"12224000","-13.459999896585941","-13.459999896585941","-13.459999896585941"
"12288000","-12.140000343322754","-12.140000343322754","-12.140000343322754"
"12352000","-11.999999642372131","-11.999999642372131","-11.999999642372131"
"12416000","-11.820000290870667","-11.820000290870667","-11.820000290870667"
"12480000","-10.65999960899353","-10.65999960899353","-10.65999960899353"
"12544000","-13.979999899864197","-13.979999899864197","-13.979999899864197"
"12608000","-11.78000032901764","-11.78000032901764","-11.78000032901764"
"12672000","-12.519999504089355","-12.519999504089355","-12.519999504089355"
"12736000","-11.240000486373901","-11.240000486373901","-11.240000486373901"
"12800000","-11.800000250339508","-11.800000250339508","-11.800000250339508"
"12864000","-11.180000305175781","-11.180000305175781","-11.180000305175781"
"12928000","-11.100000381469727","-11.100000381469727","-11.100000381469727"
"12992000","-12.580000281333923","-12.580000281333923","-12.580000281333923"
"13056000","-11.760000228881836","-11.760000228881836","-11.760000228881836"
"13120000","-12.899999856948853","-12.899999856948853","-12.899999856948853"
"13184000","-11.519999980926514","-11.519999980926514","-11.519999980926514"
"13248000","-12.660000085830688","-12.660000085830688","-12.660000085830688"
"13312000","-12.340000033378601","-12.340000033378601","-12.340000033378601"
"13376000","-13.340000033378601","-13.340000033378601","-13.340000033378601"
"13440000","-12.259999513626099","-12.259999513626099","-12.259999513626099"
"13504000","-13.440000176429749","-13.440000176429749","-13.440000176429749"
"13568000","-11.759999990463257","-11.759999990463257","-11.759999990463257"
"13632000","-12.760000377893448","-12.760000377893448","-12.760000377893448"
"13696000","-12.740000009536743","-12.740000009536743","-12.740000009536743"
"13760000","-11.760000109672546","-11.760000109672546","-11.760000109672546"
"13824000","-12.739999890327454","-12.739999890327454","-12.739999890327454"
"13888000","-12.979999899864197","-12.979999899864197","-12.979999899864197"
"13952000","-13.119999885559082","-13.119999885559082","-13.119999885559082"
"14016000","-12.700000286102295","-12.700000286102295","-12.700000286102295"
"14080000","-12.420000076293945","-12.420000076293945","-12.420000076293945"
"14144000","-12.100000381469727","-12.100000381469727","-12.100000381469727"
"14208000","-13.42000037431717","-13.42000037431717","-13.42000037431717"
"14272000","-12.439999550580978","-12.439999550580978","-12.439999550580978"
"14336000","-13.019999623298645","-13.019999623298645","-13.019999623298645"
"14400000","-10.34000015258789","-10.34000015258789","-10.34000015258789"
"14464000","-11.740000486373901","-11.740000486373901","-11.740000486373901"
"14528000","-11.100000381469727","-11.100000381469727","-11.100000381469727"
"14592000","-12.140000104904175","-12.140000104904175","-12.140000104904175"
"14656000","-12.860000193119049","-12.860000193119049","-12.860000193119049"
"14720000","-11.700000524520874","-11.700000524520874","-11.700000524520874"
"14784000","-12.040000438690186","-12.040000438690186","-12.040000438690186"
"14848000","-13.019999504089355","-13.019999504089355","-13.019999504089355"
"14912000","-11.820000171661377","-11.820000171661377","-11.820000171661377"
"14976000","-13.720000386238098","-13.720000386238098","-13.720000386238098"
"15040000","-12.099999785423279","-12.099999785423279","-12.099999785423279"
"15104000","-12.199999928474426","-12.199999928474426","-12.199999928474426"
"15168000","-10.93999981880188","-10.93999981880188","-10.93999981880188"
"15232000","-12.639999628067017","-12.639999628067017","-12.639999628067017"
"15296000","-13.020000219345093","-13.020000219345093","-13.020000219345093"
"15360000","-11.959999561309814","-11.959999561309814","-11.959999561309814"
"15424000","-11.239999771118164","-11.239999771118164","-11.239999771118164"
"15488000","-11.960000276565552","-11.960000276565552","-11.960000276565552"
"15552000","-12.779999732971191","-12.779999732971191","-12.779999732971191"
"15616000","-12.459999799728394","-12.459999799728394","-12.459999799728394"
"15680000","-12.660000085830688","-12.660000085830688","-12.660000085830688"
"15744000","-12.319999694824219","-12.319999694824219","-12.319999694824219"
"15808000","-12.299999594688416","-12.299999594688416","-12.299999594688416"
"15872000","-11.740000486373901","-11.740000486373901","-11.740000486373901"
"15936000","-12.37999975681305","-12.37999975681305","-12.37999975681305"
"16000000","-12.160000324249268","-12.160000324249268","-12.160000324249268"
"16064000","-11.679999828338623","-11.679999828338623","-11.679999828338623"
"16128000","-11.960000276565552","-11.960000276565552","-11.960000276565552"
"16192000","-12.959999561309814","-12.959999561309814","-12.959999561309814"
"16256000","-11.31999957561493","-11.31999957561493","-11.31999957561493"
"16320000","-11.920000076293945","-11.920000076293945","-11.920000076293945"
"16384000","-12.619999408721924","-12.619999408721924","-12.619999408721924"
"16448000","-12.759999752044678","-12.759999752044678","-12.759999752044678"
"16512000","-12.179999709129333","-12.179999709129333","-12.179999709129333"
"16576000","-12.360000610351562","-12.360000610351562","-12.360000610351562"
"16640000","-11.820000171661377","-11.820000171661377","-11.820000171661377"
"16704000","-12.079999923706055","-12.079999923706055","-12.079999923706055"
"16768000","-12.360000014305115","-12.360000014305115","-12.360000014305115"
"16832000","-11.420000314712524","-11.420000314712524","-11.420000314712524"
"16896000","-12.03999948501587","-12.03999948501587","-12.03999948501587"
"16960000","-12.499999761581421","-12.499999761581421","-12.499999761581421"
"17024000","-11.580000042915344","-11.580000042915344","-11.580000042915344"
"17088000","-11.68000042438507","-11.68000042438507","-11.68000042438507"
"17152000","-10.479999780654907","-10.479999780654907","-10.479999780654907"
"17216000","-13.200000286102295","-13.200000286102295","-13.200000286102295"
"17280000","-12.080000400543213","-12.080000400543213","-12.080000400543213"
"17344000","-12.919999957084656","-12.919999957084656","-12.919999957084656"
"17408000","-12.019999742507935","-12.019999742507935","-12.019999742507935"
"17472000","-13.099999904632568","-13.099999904632568","-13.099999904632568"
"17536000","-11.880000352859497","-11.880000352859497","-11.880000352859497"
"17600000","-11.119999647140503","-11.119999647140503","-11.119999647140503"
"17664000","-12.519999742507935","-12.519999742507935","-12.519999742507935"
"17728000","-11.139999628067017","-11.139999628067017","-11.139999628067017"
"17792000","-11.819999933242798","-11.819999933242798","-11.819999933242798"
"17856000","-12.619999527931213","-12.619999527931213","-12.619999527931213"
"17920000","-11.550000190734863","-11.550000190734863","-11.550000190734863"
"17984000","-12.399999618530273","-12.399999618530273","-12.399999618530273"
"18048000","-13.020000100135803","-13.020000100135803","-13.020000100135803"
"18112000","-12.760000109672546","-12.760000109672546","-12.760000109672546"
"18176000","-11.240000247955322","-11.240000247955322","-11.240000247955322"
"18240000","-12.380000472068787","-12.380000472068787","-12.380000472068787"
"18304000","-12.639999985694885","-12.639999985694885","-12.639999985694885"
"18368000","-10.920000314712524","-10.920000314712524","-10.920000314712524"
"18432000","-12.500000476837158","-12.500000476837158","-12.500000476837158"
"18496000","-12.459999799728394","-12.459999799728394","-12.459999799728394"
"18560000","-11.59999966621399","-11.59999966621399","-11.59999966621399"
"18624000","-12.420000433921814","-12.420000433921814","-12.420000433921814"
"18688000","-11.179999709129333","-11.179999709129333","-11.179999709129333"
"18752000","-11.080000162124634","-11.080000162124634","-11.080000162124634"
"18816000","-13.059999585151672","-13.059999585151672","-13.059999585151672"
"18880000","-11.9399995803833","-11.9399995803833","-11.9399995803833"
"18944000","-11.21999979019165","-11.21999979019165","-11.21999979019165"
"19008000","-12.06000018119812","-12.06000018119812","-12.06000018119812"
"19072000","-11.519999742507935","-11.519999742507935","-11.519999742507935"
"19136000","-11.339999675750732","-11.339999675750732","-11.339999675750732"
"19200000","-11.43999981880188","-11.43999981880188","-11.43999981880188"
"19264000","-12.440000176429749","-12.440000176429749","-12.440000176429749"
"19328000","-11.40000033378601","-11.40000033378601","-11.40000033378601"
"19392000","-12.440000534057617","-12.440000534057617","-12.440000534057617"
"19456000","-13.199999928474426","-13.199999928474426","-13.199999928474426"
"19520000","-11.560000538825989","-11.560000538825989","-11.560000538825989"
"19584000","-11.619999885559082","-11.619999885559082","-11.619999885559082"
"19648000","-11.479999780654907","-11.479999780654907","-11.479999780654907"
"19712000","-12.260000348091125","-12.260000348091125","-12.260000348091125"
"19776000","-12.580000400543213","-12.580000400543213","-12.580000400543213"
"19840000","-13.080000162124634","-13.080000162124634","-13.080000162124634"
"19904000","-12.34000015258789","-12.34000015258789","-12.34000015258789"
"19968000","-12.860000014305115","-12.860000014305115","-12.860000014305115"
"20032000","-11.500000238418579","-11.500000238418579","-11.500000238418579"
