"Step","coin4_cbamcausal - SW_ep_rew_total","coin4_cbamcausal - SW_ep_rew_total__MIN","coin4_cbamcausal - SW_ep_rew_total__MAX"
"5760000","20.439999759197235","20.439999759197235","20.439999759197235"
"5824000","20.39999994635582","20.39999994635582","20.39999994635582"
"5888000","20.319999918341637","20.319999918341637","20.319999918341637"
"5952000","20.339999824762344","20.339999824762344","20.339999824762344"
"6016000","21.719999969005585","21.719999969005585","21.719999969005585"
"6080000","20.44000017642975","20.44000017642975","20.44000017642975"
"6144000","20.919999808073044","20.919999808073044","20.919999808073044"
"6208000","20.08000010251999","20.08000010251999","20.08000010251999"
"6272000","21.03999987244606","21.03999987244606","21.03999987244606"
"6336000","20.68000030517578","20.68000030517578","20.68000030517578"
"6400000","20.720000460743904","20.720000460743904","20.720000460743904"
"6464000","20.900000035762787","20.900000035762787","20.900000035762787"
"6528000","20.47999994456768","20.47999994456768","20.47999994456768"
