"Step","coin4_cbam_baseline - SW_ep_rew_total","coin4_cbam_baseline - SW_ep_rew_total__MIN","coin4_cbam_baseline - SW_ep_rew_total__MAX"
"5760000","7.160000175237656","7.160000175237656","7.160000175237656"
"5824000","8.020000159740448","8.020000159740448","8.020000159740448"
"5888000","6.039999783039093","6.039999783039093","6.039999783039093"
"5952000","7.720000267028809","7.720000267028809","7.720000267028809"
"6016000","7.460000097751617","7.460000097751617","7.460000097751617"
"6080000","7.7200000286102295","7.7200000286102295","7.7200000286102295"
"6144000","7.799999980255961","7.799999980255961","7.799999980255961"
"6208000","7.260000228881836","7.260000228881836","7.260000228881836"
"6272000","7.080000281333923","7.080000281333923","7.080000281333923"
"6336000","7.620000094175339","7.620000094175339","7.620000094175339"
"6400000","6.6199996173381805","6.6199996173381805","6.6199996173381805"
"6464000","7.319999961182475","7.319999961182475","7.319999961182475"
"6528000","7.180000185966492","7.180000185966492","7.180000185966492"
"6592000","7.860000114887953","7.860000114887953","7.860000114887953"
"6656000","7.260000467300415","7.260000467300415","7.260000467300415"
"6720000","7.060000419616699","7.060000419616699","7.060000419616699"
"6784000","6.579999923706055","6.579999923706055","6.579999923706055"
"6848000","6.820000052452087","6.820000052452087","6.820000052452087"
"6912000","7.579999465495348","7.579999465495348","7.579999465495348"
"6976000","7.459999814629555","7.459999814629555","7.459999814629555"
"7040000","7.559999676421285","7.559999676421285","7.559999676421285"
"7104000","8.060000002384186","8.060000002384186","8.060000002384186"
"7168000","7.440000146627426","7.440000146627426","7.440000146627426"
"7232000","7.160000041127205","7.160000041127205","7.160000041127205"
"7296000","7.900000020861626","7.900000020861626","7.900000020861626"
"7360000","7.64000016450882","7.64000016450882","7.64000016450882"
"7424000","7.839999973773956","7.839999973773956","7.839999973773956"
"7488000","6.9999998807907104","6.9999998807907104","6.9999998807907104"
"7552000","7.960000514984131","7.960000514984131","7.960000514984131"
"7616000","8.04000037908554","8.04000037908554","8.04000037908554"
"7680000","7.219999969005585","7.219999969005585","7.219999969005585"
"7744000","7.7000004053115845","7.7000004053115845","7.7000004053115845"
"7808000","7.460000067949295","7.460000067949295","7.460000067949295"
"7872000","6.299999982118607","6.299999982118607","6.299999982118607"
"7936000","7.360000312328339","7.360000312328339","7.360000312328339"
"8000000","7.599999904632568","7.599999904632568","7.599999904632568"
"8064000","8.160000175237656","8.160000175237656","8.160000175237656"
"8128000","7.440000295639038","7.440000295639038","7.440000295639038"
"8192000","7.12000036239624","7.12000036239624","7.12000036239624"
"8256000","7.580000340938568","7.580000340938568","7.580000340938568"
"8320000","5.779999852180481","5.779999852180481","5.779999852180481"
"8384000","7.7999997437000275","7.7999997437000275","7.7999997437000275"
"8448000","7.220000267028809","7.220000267028809","7.220000267028809"
"8512000","8.460000038146973","8.460000038146973","8.460000038146973"
"8576000","7.73999959230423","7.73999959230423","7.73999959230423"
"8640000","8.860000193119049","8.860000193119049","8.860000193119049"
"8704000","6.139999985694885","6.139999985694885","6.139999985694885"
"8768000","7.640000104904175","7.640000104904175","7.640000104904175"
"8832000","6.6000001430511475","6.6000001430511475","6.6000001430511475"
"8896000","7.959999771788716","7.959999771788716","7.959999771788716"
"8960000","7.740000128746033","7.740000128746033","7.740000128746033"
"9024000","6.84000027179718","6.84000027179718","6.84000027179718"
"9088000","7.659999996423721","7.659999996423721","7.659999996423721"
"9152000","6.800000309944153","6.800000309944153","6.800000309944153"
"9216000","6.919999957084656","6.919999957084656","6.919999957084656"
"9280000","8.07999974489212","8.07999974489212","8.07999974489212"
"9344000","7.480000019073486","7.480000019073486","7.480000019073486"
"9408000","8.56000018119812","8.56000018119812","8.56000018119812"
"9472000","5.879999876022339","5.879999876022339","5.879999876022339"
"9536000","7.1999998688697815","7.1999998688697815","7.1999998688697815"
"9600000","7.340000003576279","7.340000003576279","7.340000003576279"
"9664000","8.459999322891235","8.459999322891235","8.459999322891235"
"9728000","8.0999995470047","8.0999995470047","8.0999995470047"
"9792000","6.619999915361404","6.619999915361404","6.619999915361404"
"9856000","5.43999981880188","5.43999981880188","5.43999981880188"
"9920000","8.060000091791153","8.060000091791153","8.060000091791153"
"9984000","7.880000114440918","7.880000114440918","7.880000114440918"
"10048000","6.8899999260902405","6.8899999260902405","6.8899999260902405"
"10112000","7.820000171661377","7.820000171661377","7.820000171661377"
"10176000","8.639999955892563","8.639999955892563","8.639999955892563"
"10240000","7.61999998241663","7.61999998241663","7.61999998241663"
"10304000","6.9400001764297485","6.9400001764297485","6.9400001764297485"
"10368000","7.360000014305115","7.360000014305115","7.360000014305115"
"10432000","7.619999656453729","7.619999656453729","7.619999656453729"
"10496000","6.480000376701355","6.480000376701355","6.480000376701355"
"10560000","7.860000170767307","7.860000170767307","7.860000170767307"
"10624000","7.339999794960022","7.339999794960022","7.339999794960022"
"10688000","8.120000064373016","8.120000064373016","8.120000064373016"
"10752000","7.539999961853027","7.539999961853027","7.539999961853027"
"10816000","7.76000040769577","7.76000040769577","7.76000040769577"
"10880000","7.259999990463257","7.259999990463257","7.259999990463257"
"10944000","7.239999622106552","7.239999622106552","7.239999622106552"
"11008000","6.640000287443399","6.640000287443399","6.640000287443399"
"11072000","6.3399999141693115","6.3399999141693115","6.3399999141693115"
"11136000","7.700000047683716","7.700000047683716","7.700000047683716"
"11200000","7.980000376701355","7.980000376701355","7.980000376701355"
"11264000","7.2599998116493225","7.2599998116493225","7.2599998116493225"
"11328000","7.019999742507935","7.019999742507935","7.019999742507935"
"11392000","8.799999833106995","8.799999833106995","8.799999833106995"
"11456000","8.100000262260437","8.100000262260437","8.100000262260437"
"11520000","7.1999998688697815","7.1999998688697815","7.1999998688697815"
"11584000","6.539999842643738","6.539999842643738","6.539999842643738"
"11648000","6.78000009059906","6.78000009059906","6.78000009059906"
"11712000","6.760000169277191","6.760000169277191","6.760000169277191"
"11776000","8.079999893903732","8.079999893903732","8.079999893903732"
"11840000","7.39999988488853","7.39999988488853","7.39999988488853"
"11904000","7.74000009894371","7.74000009894371","7.74000009894371"
"11968000","7.2000004053115845","7.2000004053115845","7.2000004053115845"
"12032000","6.640000343322754","6.640000343322754","6.640000343322754"
"12096000","6.940000116825104","6.940000116825104","6.940000116825104"
"12160000","6.4400001764297485","6.4400001764297485","6.4400001764297485"
"12224000","6.740000218153","6.740000218153","6.740000218153"
"12288000","7.84000027179718","7.84000027179718","7.84000027179718"
"12352000","7.419999599456787","7.419999599456787","7.419999599456787"
"12416000","7.5599996745586395","7.5599996745586395","7.5599996745586395"
"12480000","7.479999840259552","7.479999840259552","7.479999840259552"
"12544000","8.239999905228615","8.239999905228615","8.239999905228615"
"12608000","7.899999901652336","7.899999901652336","7.899999901652336"
"12672000","5.880000352859497","5.880000352859497","5.880000352859497"
"12736000","7.479999929666519","7.479999929666519","7.479999929666519"
"12800000","6.8600002229213715","6.8600002229213715","6.8600002229213715"
"12864000","7.68000054359436","7.68000054359436","7.68000054359436"
"12928000","7.659999758005142","7.659999758005142","7.659999758005142"
"12992000","7.480000197887421","7.480000197887421","7.480000197887421"
"13056000","7.4400000758469105","7.4400000758469105","7.4400000758469105"
"13120000","7.679999858140945","7.679999858140945","7.679999858140945"
"13184000","7.540000021457672","7.540000021457672","7.540000021457672"
"13248000","8.059999853372574","8.059999853372574","8.059999853372574"
"13312000","6.419999793171883","6.419999793171883","6.419999793171883"
"13376000","7.399999678134918","7.399999678134918","7.399999678134918"
"13440000","7.600000262260437","7.600000262260437","7.600000262260437"
"13504000","7.680000185966492","7.680000185966492","7.680000185966492"
"13568000","7.620000325143337","7.620000325143337","7.620000325143337"
"13632000","6.860000044107437","6.860000044107437","6.860000044107437"
"13696000","7.059999942779541","7.059999942779541","7.059999942779541"
"13760000","8.480000019073486","8.480000019073486","8.480000019073486"
"13824000","7.820000261068344","7.820000261068344","7.820000261068344"
"13888000","7.680000022053719","7.680000022053719","7.680000022053719"
"13952000","6.2200000286102295","6.2200000286102295","6.2200000286102295"
"14016000","7.319999992847443","7.319999992847443","7.319999992847443"
"14080000","7.85999995470047","7.85999995470047","7.85999995470047"
"14144000","6.899999529123306","6.899999529123306","6.899999529123306"
"14208000","7.600000515580177","7.600000515580177","7.600000515580177"
"14272000","7.419999957084656","7.419999957084656","7.419999957084656"
"14336000","6.940000057220459","6.940000057220459","6.940000057220459"
"14400000","7.600000560283661","7.600000560283661","7.600000560283661"
"14464000","7.300000041723251","7.300000041723251","7.300000041723251"
"14528000","6.940000295639038","6.940000295639038","6.940000295639038"
"14592000","7.399999976158142","7.399999976158142","7.399999976158142"
"14656000","6.759999617934227","6.759999617934227","6.759999617934227"
"14720000","6.779999524354935","6.779999524354935","6.779999524354935"
"14784000","8.320000052452087","8.320000052452087","8.320000052452087"
"14848000","6.5399997141212225","6.5399997141212225","6.5399997141212225"
"14912000","7.800000533461571","7.800000533461571","7.800000533461571"
"14976000","7.080000042915344","7.080000042915344","7.080000042915344"
"15040000","6.7799999713897705","6.7799999713897705","6.7799999713897705"
"15104000","7.600000381469727","7.600000381469727","7.600000381469727"
"15168000","7.980000078678131","7.980000078678131","7.980000078678131"
"15232000","6.440000355243683","6.440000355243683","6.440000355243683"
"15296000","7.820000227540731","7.820000227540731","7.820000227540731"
"15360000","7.920000046491623","7.920000046491623","7.920000046491623"
"15424000","7.580000221729279","7.580000221729279","7.580000221729279"
"15488000","7.720000267028809","7.720000267028809","7.720000267028809"
"15552000","7.839999616146088","7.839999616146088","7.839999616146088"
"15616000","7.000000238418579","7.000000238418579","7.000000238418579"
"15680000","7.799999892711639","7.799999892711639","7.799999892711639"
"15744000","7.7799998447299","7.7799998447299","7.7799998447299"
"15808000","7.539999961853027","7.539999961853027","7.539999961853027"
"15872000","6.800000309944153","6.800000309944153","6.800000309944153"
"15936000","8.779999941587448","8.779999941587448","8.779999941587448"
"16000000","7.84000027179718","7.84000027179718","7.84000027179718"
"16064000","7.239999786019325","7.239999786019325","7.239999786019325"
"16128000","8.500000238418579","8.500000238418579","8.500000238418579"
"16192000","7.660000130534172","7.660000130534172","7.660000130534172"
"16256000","6.560000061988831","6.560000061988831","6.560000061988831"
"16320000","7.799999952316284","7.799999952316284","7.799999952316284"
"16384000","7.2800003588199615","7.2800003588199615","7.2800003588199615"
"16448000","7.599999941885471","7.599999941885471","7.599999941885471"
"16512000","7.399999715387821","7.399999715387821","7.399999715387821"
"16576000","8.080000191926956","8.080000191926956","8.080000191926956"
"16640000","8.319999873638153","8.319999873638153","8.319999873638153"
"16704000","7.020000100135803","7.020000100135803","7.020000100135803"
"16768000","6.819999724626541","6.819999724626541","6.819999724626541"
"16832000","6.619999885559082","6.619999885559082","6.619999885559082"
"16896000","8.700000256299973","8.700000256299973","8.700000256299973"
"16960000","7.979999899864197","7.979999899864197","7.979999899864197"
"17024000","7.2599994242191315","7.2599994242191315","7.2599994242191315"
"17088000","7.02000024728477","7.02000024728477","7.02000024728477"
"17152000","6.799999952316284","6.799999952316284","6.799999952316284"
"17216000","8.899999767541885","8.899999767541885","8.899999767541885"
"17280000","8.479999899864197","8.479999899864197","8.479999899864197"
"17344000","7.019999694079161","7.019999694079161","7.019999694079161"
"17408000","7.619999945163727","7.619999945163727","7.619999945163727"
"17472000","7.020000100135803","7.020000100135803","7.020000100135803"
"17536000","6.780000388622284","6.780000388622284","6.780000388622284"
"17600000","7.759999696165323","7.759999696165323","7.759999696165323"
"17664000","6.320000052452087","6.320000052452087","6.320000052452087"
"17728000","7.919999822974205","7.919999822974205","7.919999822974205"
"17792000","7.260000079870224","7.260000079870224","7.260000079870224"
"17856000","6.8800002336502075","6.8800002336502075","6.8800002336502075"
"17920000","6.560000076889992","6.560000076889992","6.560000076889992"
"17984000","7.3999995812773705","7.3999995812773705","7.3999995812773705"
"18048000","7.280000016093254","7.280000016093254","7.280000016093254"
"18112000","7.160000562667847","7.160000562667847","7.160000562667847"
"18176000","7.880000293254852","7.880000293254852","7.880000293254852"
"18240000","7.040000319480896","7.040000319480896","7.040000319480896"
"18304000","7.560000061988831","7.560000061988831","7.560000061988831"
"18368000","7.539999604225159","7.539999604225159","7.539999604225159"
"18432000","8.360000118613243","8.360000118613243","8.360000118613243"
"18496000","6.659999907016754","6.659999907016754","6.659999907016754"
"18560000","6.599999934434891","6.599999934434891","6.599999934434891"
"18624000","7.339999923482537","7.339999923482537","7.339999923482537"
"18688000","7.16000035405159","7.16000035405159","7.16000035405159"
"18752000","7.139999568462372","7.139999568462372","7.139999568462372"
"18816000","7.180000007152557","7.180000007152557","7.180000007152557"
"18880000","6.4400001764297485","6.4400001764297485","6.4400001764297485"
"18944000","7.1200003027915955","7.1200003027915955","7.1200003027915955"
"19008000","7.080000266432762","7.080000266432762","7.080000266432762"
"19072000","7.260000169277191","7.260000169277191","7.260000169277191"
"19136000","8.019999787211418","8.019999787211418","8.019999787211418"
"19200000","7.400000154972076","7.400000154972076","7.400000154972076"
"19264000","7.519999831914902","7.519999831914902","7.519999831914902"
"19328000","7.499999821186066","7.499999821186066","7.499999821186066"
"19392000","7.019999980926514","7.019999980926514","7.019999980926514"
"19456000","7.980000477284193","7.980000477284193","7.980000477284193"
"19520000","7.379999816417694","7.379999816417694","7.379999816417694"
"19584000","7.78000009059906","7.78000009059906","7.78000009059906"
"19648000","6.699999630451202","6.699999630451202","6.699999630451202"
"19712000","7.6200001537799835","7.6200001537799835","7.6200001537799835"
"19776000","6.999999761581421","6.999999761581421","6.999999761581421"
"19840000","6.719999551773071","6.719999551773071","6.719999551773071"
"19904000","7.179999887943268","7.179999887943268","7.179999887943268"
"19968000","7.539999842643738","7.539999842643738","7.539999842643738"
"20032000","8.600000143051147","8.600000143051147","8.600000143051147"
