"Step","lbf10_cbam_122_causal - SW_ep_rew_total","lbf10_cbam_122_causal - SW_ep_rew_total__MIN","lbf10_cbam_122_causal - SW_ep_rew_total__MAX"
"29248000","7.274999916553497","7.274999916553497","7.274999916553497"
"29312000","7.5749998688697815","7.5749998688697815","7.5749998688697815"
"29376000","6.254999995231628","6.254999995231628","6.254999995231628"
"29440000","6.584999859333038","6.584999859333038","6.584999859333038"
"29504000","4.800000071525574","4.800000071525574","4.800000071525574"
"29568000","7.485000133514404","7.485000133514404","7.485000133514404"
"29632000","5.805000066757202","5.805000066757202","5.805000066757202"
"29696000","5.475000083446503","5.475000083446503","5.475000083446503"
"29760000","5.069999933242798","5.069999933242798","5.069999933242798"
"29824000","5.445000171661377","5.445000171661377","5.445000171661377"
"29888000","6.465000033378601","6.465000033378601","6.465000033378601"
"29952000","6.464999973773956","6.464999973773956","6.464999973773956"
"30016000","4.545000106096268","4.545000106096268","4.545000106096268"
"30080000","4.1700000166893005","4.1700000166893005","4.1700000166893005"
"30144000","4.560000002384186","4.560000002384186","4.560000002384186"
"30208000","6.269999980926514","6.269999980926514","6.269999980926514"
"30272000","6.959999918937683","6.959999918937683","6.959999918937683"
"30336000","6.524999976158142","6.524999976158142","6.524999976158142"
"30400000","6.255000084638596","6.255000084638596","6.255000084638596"
"30464000","7.6049997210502625","7.6049997210502625","7.6049997210502625"
"30528000","7.560000061988831","7.560000061988831","7.560000061988831"
"30592000","5.475000023841858","5.475000023841858","5.475000023841858"
"30656000","4.109999969601631","4.109999969601631","4.109999969601631"
"30720000","5.580000206828117","5.580000206828117","5.580000206828117"
"30784000","6.944999814033508","6.944999814033508","6.944999814033508"
"30848000","5.564999938011169","5.564999938011169","5.564999938011169"
"30912000","4.380000084638596","4.380000084638596","4.380000084638596"
"30976000","4.964999973773956","4.964999973773956","4.964999973773956"
"31040000","4.860000014305115","4.860000014305115","4.860000014305115"
"31104000","5.085000038146973","5.085000038146973","5.085000038146973"
"31168000","5.865000009536743","5.865000009536743","5.865000009536743"
"31232000","4.455000013113022","4.455000013113022","4.455000013113022"
"31296000","4.004999935626984","4.004999935626984","4.004999935626984"
"31360000","6.0299999713897705","6.0299999713897705","6.0299999713897705"
"31424000","4.544999957084656","4.544999957084656","4.544999957084656"
"31488000","5.250000059604645","5.250000059604645","5.250000059604645"
"31552000","6","6","6"
"31616000","6.104999899864197","6.104999899864197","6.104999899864197"
"31680000","6.1049999594688416","6.1049999594688416","6.1049999594688416"
"31744000","6.27000018954277","6.27000018954277","6.27000018954277"
"31808000","4.620000123977661","4.620000123977661","4.620000123977661"
"31872000","5.59499990940094","5.59499990940094","5.59499990940094"
"31936000","4.365000069141388","4.365000069141388","4.365000069141388"
"32000000","4.0349999368190765","4.0349999368190765","4.0349999368190765"
"32064000","4.815000042319298","4.815000042319298","4.815000042319298"
"32128000","3.9749999940395355","3.9749999940395355","3.9749999940395355"
"32192000","4.484999895095825","4.484999895095825","4.484999895095825"
"32256000","4.439999938011169","4.439999938011169","4.439999938011169"
"32320000","5.175000011920929","5.175000011920929","5.175000011920929"
"32384000","3.8549999594688416","3.8549999594688416","3.8549999594688416"
"32448000","5.519999980926514","5.519999980926514","5.519999980926514"
"32512000","6.32999986410141","6.32999986410141","6.32999986410141"
"32576000","7.349999904632568","7.349999904632568","7.349999904632568"
"32640000","8.174999833106995","8.174999833106995","8.174999833106995"
"32704000","6.585000157356262","6.585000157356262","6.585000157356262"
"32768000","4.589999973773956","4.589999973773956","4.589999973773956"
"32832000","6.840000033378601","6.840000033378601","6.840000033378601"
"32896000","8.534999966621399","8.534999966621399","8.534999966621399"
"32960000","5.504999935626984","5.504999935626984","5.504999935626984"
"33024000","3.9000000208616257","3.9000000208616257","3.9000000208616257"
"33088000","5.309999942779541","5.309999942779541","5.309999942779541"
"33152000","5.805000185966492","5.805000185966492","5.805000185966492"
"33216000","6.419999837875366","6.419999837875366","6.419999837875366"
"33280000","6.34499990940094","6.34499990940094","6.34499990940094"
"33344000","7.800000071525574","7.800000071525574","7.800000071525574"
"33408000","6.884999871253967","6.884999871253967","6.884999871253967"
"33472000","6.089999973773956","6.089999973773956","6.089999973773956"
"33536000","5.280000030994415","5.280000030994415","5.280000030994415"
"33600000","5.430000066757202","5.430000066757202","5.430000066757202"
"33664000","6.7950000166893005","6.7950000166893005","6.7950000166893005"
"33728000","6.1650000512599945","6.1650000512599945","6.1650000512599945"
"33792000","5.534999996423721","5.534999996423721","5.534999996423721"
"33856000","4.499999895691872","4.499999895691872","4.499999895691872"
"33920000","6.225000187754631","6.225000187754631","6.225000187754631"
"33984000","6.314999848604202","6.314999848604202","6.314999848604202"
"34048000","4.125","4.125","4.125"
"34112000","4.27499994635582","4.27499994635582","4.27499994635582"
"34176000","5.460000038146973","5.460000038146973","5.460000038146973"
"34240000","4.8450000286102295","4.8450000286102295","4.8450000286102295"
"34304000","5.744999945163727","5.744999945163727","5.744999945163727"
"34368000","4.244999885559082","4.244999885559082","4.244999885559082"
"34432000","5.685000061988831","5.685000061988831","5.685000061988831"
"34496000","4.664999902248383","4.664999902248383","4.664999902248383"
"34560000","4.110000044107437","4.110000044107437","4.110000044107437"
"34624000","5.8199998289346695","5.8199998289346695","5.8199998289346695"
"34688000","5.534999966621399","5.534999966621399","5.534999966621399"
"34752000","5.6999998688697815","5.6999998688697815","5.6999998688697815"
"34816000","7.514999836683273","7.514999836683273","7.514999836683273"
"34880000","5.955000042915344","5.955000042915344","5.955000042915344"
"34944000","6.509999990463257","6.509999990463257","6.509999990463257"
"35008000","6.71999990940094","6.71999990940094","6.71999990940094"
"35072000","5.5799999833106995","5.5799999833106995","5.5799999833106995"
"35136000","7.394999802112579","7.394999802112579","7.394999802112579"
"35200000","6.344999969005585","6.344999969005585","6.344999969005585"
"35264000","6.03000009059906","6.03000009059906","6.03000009059906"
"35328000","6.194999873638153","6.194999873638153","6.194999873638153"
"35392000","5.940000146627426","5.940000146627426","5.940000146627426"
"35456000","5.295000076293945","5.295000076293945","5.295000076293945"
"35520000","5.835000097751617","5.835000097751617","5.835000097751617"
"35584000","6.149999990127981","6.149999990127981","6.149999990127981"
"35648000","4.785000041127205","4.785000041127205","4.785000041127205"
"35712000","5.040000081062317","5.040000081062317","5.040000081062317"
"35776000","5.849999964237213","5.849999964237213","5.849999964237213"
"35840000","5.83500000834465","5.83500000834465","5.83500000834465"
"35904000","5.054999873042107","5.054999873042107","5.054999873042107"
"35968000","5.5799999833106995","5.5799999833106995","5.5799999833106995"
"36032000","5.355000138282776","5.355000138282776","5.355000138282776"
"36096000","5.639999866485596","5.639999866485596","5.639999866485596"
"36160000","4.785000026226044","4.785000026226044","4.785000026226044"
"36224000","4.169999986886978","4.169999986886978","4.169999986886978"
"36288000","6.434999912977219","6.434999912977219","6.434999912977219"
"36352000","6.35999983549118","6.35999983549118","6.35999983549118"
"36416000","5.069999888539314","5.069999888539314","5.069999888539314"
"36480000","6.825000017881393","6.825000017881393","6.825000017881393"
"36544000","6.524999976158142","6.524999976158142","6.524999976158142"
"36608000","4.845000013709068","4.845000013709068","4.845000013709068"
"36672000","5.174999982118607","5.174999982118607","5.174999982118607"
"36736000","5.925000011920929","5.925000011920929","5.925000011920929"
"36800000","5.220000021159649","5.220000021159649","5.220000021159649"
"36864000","6.600000083446503","6.600000083446503","6.600000083446503"
"36928000","5.879999935626984","5.879999935626984","5.879999935626984"
"36992000","3.8850000044330955","3.8850000044330955","3.8850000044330955"
"37056000","5.235000014305115","5.235000014305115","5.235000014305115"
"37120000","4.349999964237213","4.349999964237213","4.349999964237213"
"37184000","4.019999861717224","4.019999861717224","4.019999861717224"
"37248000","5.864999890327454","5.864999890327454","5.864999890327454"
"37312000","6.615000009536743","6.615000009536743","6.615000009536743"
"37376000","6.675000071525574","6.675000071525574","6.675000071525574"
"37440000","6.870000064373016","6.870000064373016","6.870000064373016"
"37504000","4.8000001311302185","4.8000001311302185","4.8000001311302185"
"37568000","4.890000015497208","4.890000015497208","4.890000015497208"
"37632000","4.5450000166893005","4.5450000166893005","4.5450000166893005"
"37696000","4.799999892711639","4.799999892711639","4.799999892711639"
"37760000","3.615000009536743","3.615000009536743","3.615000009536743"
"37824000","4.935000061988831","4.935000061988831","4.935000061988831"
"37888000","5.565000042319298","5.565000042319298","5.565000042319298"
"37952000","4.260000123642385","4.260000123642385","4.260000123642385"
"38016000","4.544999957084656","4.544999957084656","4.544999957084656"
"38080000","5.385000109672546","5.385000109672546","5.385000109672546"
"38144000","4.754999995231628","4.754999995231628","4.754999995231628"
"38208000","5.340000033378601","5.340000033378601","5.340000033378601"
"38272000","4.814999938011169","4.814999938011169","4.814999938011169"
"38336000","3.9599999636411667","3.9599999636411667","3.9599999636411667"
"38400000","4.080000102519989","4.080000102519989","4.080000102519989"
"38464000","4.0950000286102295","4.0950000286102295","4.0950000286102295"
"38528000","5.310000061988831","5.310000061988831","5.310000061988831"
"38592000","7.440000057220459","7.440000057220459","7.440000057220459"
"38656000","4.979999899864197","4.979999899864197","4.979999899864197"
"38720000","5.2200000286102295","5.2200000286102295","5.2200000286102295"
"38784000","6.315000057220459","6.315000057220459","6.315000057220459"
"38848000","5.895000100135803","5.895000100135803","5.895000100135803"
"38912000","4.875","4.875","4.875"
"38976000","4.545000106096268","4.545000106096268","4.545000106096268"
"39040000","5.580000042915344","5.580000042915344","5.580000042915344"
"39104000","5.070000022649765","5.070000022649765","5.070000022649765"
