"Step","lbf10_cbam_122_modified_baseline - SW_ep_rew_total","lbf10_cbam_122_modified_baseline - SW_ep_rew_total__MIN","lbf10_cbam_122_modified_baseline - SW_ep_rew_total__MAX"
"59136000","26.124000072479248","26.124000072479248","26.124000072479248"
"59200000","25.9320011138916","25.9320011138916","25.9320011138916"
"59264000","25.920001983642578","25.920001983642578","25.920001983642578"
"59328000","25.811999797821045","25.811999797821045","25.811999797821045"
"59392000","27.000000476837158","27.000000476837158","27.000000476837158"
"59456000","26.75999879837036","26.75999879837036","26.75999879837036"
"59520000","26.136003017425537","26.136003017425537","26.136003017425537"
"59584000","25.667999744415283","25.667999744415283","25.667999744415283"
"59648000","25.41599988937378","25.41599988937378","25.41599988937378"
"59712000","25.23599863052368","25.23599863052368","25.23599863052368"
"59776000","26.207999229431152","26.207999229431152","26.207999229431152"
"59840000","26.351999282836914","26.351999282836914","26.351999282836914"
"59904000","25.70400047302246","25.70400047302246","25.70400047302246"
"59968000","26.47200059890747","26.47200059890747","26.47200059890747"
"60032000","26.231998443603516","26.231998443603516","26.231998443603516"
"60096000","25.115999221801758","25.115999221801758","25.115999221801758"
"60160000","25.64400005340576","25.64400005340576","25.64400005340576"
"60224000","26.38800048828125","26.38800048828125","26.38800048828125"
"60288000","25.703999042510986","25.703999042510986","25.703999042510986"
"60352000","25.28399896621704","25.28399896621704","25.28399896621704"
"60416000","25.39199948310852","25.39199948310852","25.39199948310852"
"60480000","25.37999963760376","25.37999963760376","25.37999963760376"
"60544000","25.560001373291016","25.560001373291016","25.560001373291016"
"60608000","26.20800018310547","26.20800018310547","26.20800018310547"
"60672000","26.004000663757324","26.004000663757324","26.004000663757324"
"60736000","25.944000244140625","25.944000244140625","25.944000244140625"
"60800000","26.351998805999756","26.351998805999756","26.351998805999756"
"60864000","26.387999534606934","26.387999534606934","26.387999534606934"
"60928000","26.796000480651855","26.796000480651855","26.796000480651855"
"60992000","26.18399715423584","26.18399715423584","26.18399715423584"
"61056000","26.651999950408936","26.651999950408936","26.651999950408936"
"61120000","25.956002235412598","25.956002235412598","25.956002235412598"
"61184000","26.279996395111084","26.279996395111084","26.279996395111084"
"61248000","26.28000020980835","26.28000020980835","26.28000020980835"
"61312000","25.812003135681152","25.812003135681152","25.812003135681152"
"61376000","26.148000240325928","26.148000240325928","26.148000240325928"
"61440000","26.663997173309326","26.663997173309326","26.663997173309326"
"61504000","25.848000526428223","25.848000526428223","25.848000526428223"
"61568000","25.920000553131104","25.920000553131104","25.920000553131104"
"61632000","26.472001552581787","26.472001552581787","26.472001552581787"
"61696000","26.507999420166016","26.507999420166016","26.507999420166016"
"61760000","26.004003047943115","26.004003047943115","26.004003047943115"
"61824000","25.66800022125244","25.66800022125244","25.66800022125244"
"61888000","25.23600196838379","25.23600196838379","25.23600196838379"
"61952000","25.992000579833984","25.992000579833984","25.992000579833984"
"62016000","26.435998916625977","26.435998916625977","26.435998916625977"
"62080000","26.256000995635986","26.256000995635986","26.256000995635986"
"62144000","26.20800018310547","26.20800018310547","26.20800018310547"
"62208000","25.487998723983765","25.487998723983765","25.487998723983765"
"62272000","25.848000526428223","25.848000526428223","25.848000526428223"
"62336000","26.183999061584473","26.183999061584473","26.183999061584473"
"62400000","26.123998165130615","26.123998165130615","26.123998165130615"
"62464000","26.316000938415527","26.316000938415527","26.316000938415527"
"62528000","26.963998317718506","26.963998317718506","26.963998317718506"
"62592000","26.47200059890747","26.47200059890747","26.47200059890747"
"62656000","25.81199884414673","25.81199884414673","25.81199884414673"
"62720000","25.54800009727478","25.54800009727478","25.54800009727478"
"62784000","26.136000156402588","26.136000156402588","26.136000156402588"
"62848000","25.992000102996826","25.992000102996826","25.992000102996826"
"62912000","26.09999942779541","26.09999942779541","26.09999942779541"
"62976000","26.532000064849854","26.532000064849854","26.532000064849854"
"63040000","26.819997787475586","26.819997787475586","26.819997787475586"
"63104000","26.568001747131348","26.568001747131348","26.568001747131348"
"63168000","26.064000129699707","26.064000129699707","26.064000129699707"
"63232000","25.632001399993896","25.632001399993896","25.632001399993896"
"63296000","26.147997856140137","26.147997856140137","26.147997856140137"
"63360000","26.531999111175537","26.531999111175537","26.531999111175537"
"63424000","25.416000604629517","25.416000604629517","25.416000604629517"
"63488000","25.164000034332275","25.164000034332275","25.164000034332275"
"63552000","26.351999282836914","26.351999282836914","26.351999282836914"
"63616000","26.232000827789307","26.232000827789307","26.232000827789307"
"63680000","26.364001274108887","26.364001274108887","26.364001274108887"
"63744000","26.855998992919922","26.855998992919922","26.855998992919922"
"63808000","25.95599937438965","25.95599937438965","25.95599937438965"
"63872000","25.64400053024292","25.64400053024292","25.64400053024292"
"63936000","25.320000648498535","25.320000648498535","25.320000648498535"
"64000000","25.476001739501953","25.476001739501953","25.476001739501953"
"64064000","26.256001949310303","26.256001949310303","26.256001949310303"
"64128000","26.075999975204468","26.075999975204468","26.075999975204468"
"64192000","25.22399926185608","25.22399926185608","25.22399926185608"
"64256000","25.667999267578125","25.667999267578125","25.667999267578125"
"64320000","26.219999313354492","26.219999313354492","26.219999313354492"
"64384000","26.087998867034912","26.087998867034912","26.087998867034912"
"64448000","26.712000370025635","26.712000370025635","26.712000370025635"
"64512000","25.859999179840088","25.859999179840088","25.859999179840088"
"64576000","25.65600061416626","25.65600061416626","25.65600061416626"
"64640000","26.01599907875061","26.01599907875061","26.01599907875061"
"64704000","25.380000829696655","25.380000829696655","25.380000829696655"
"64768000","25.06800150871277","25.06800150871277","25.06800150871277"
"64832000","25.355998992919922","25.355998992919922","25.355998992919922"
"64896000","25.871999263763428","25.871999263763428","25.871999263763428"
"64960000","26.68799924850464","26.68799924850464","26.68799924850464"
"65024000","26.35200023651123","26.35200023651123","26.35200023651123"
"65088000","25.85999822616577","25.85999822616577","25.85999822616577"
"65152000","26.26799964904785","26.26799964904785","26.26799964904785"
"65216000","26.016000747680664","26.016000747680664","26.016000747680664"
"65280000","24.851998329162598","24.851998329162598","24.851998329162598"
"65344000","25.775999069213867","25.775999069213867","25.775999069213867"
