"Step","lbf10_cbam_122_baseline - SW_ep_rew_total","lbf10_cbam_122_baseline - SW_ep_rew_total__MIN","lbf10_cbam_122_baseline - SW_ep_rew_total__MAX"
"29568000","9.615000128746033","9.615000128746033","9.615000128746033"
"29632000","8.924999833106995","8.924999833106995","8.924999833106995"
"29696000","7.919999957084656","7.919999957084656","7.919999957084656"
"29760000","9.329999923706055","9.329999923706055","9.329999923706055"
"29824000","8.354999899864197","8.354999899864197","8.354999899864197"
"29888000","8.370000004768372","8.370000004768372","8.370000004768372"
"29952000","9.239999890327454","9.239999890327454","9.239999890327454"
"30016000","8.430000126361847","8.430000126361847","8.430000126361847"
"30080000","7.934999912977219","7.934999912977219","7.934999912977219"
"30144000","8.295000076293945","8.295000076293945","8.295000076293945"
"30208000","7.920000076293945","7.920000076293945","7.920000076293945"
"30272000","8.384999990463257","8.384999990463257","8.384999990463257"
"30336000","7.950000047683716","7.950000047683716","7.950000047683716"
"30400000","7.019999951124191","7.019999951124191","7.019999951124191"
"30464000","8.4299995303154","8.4299995303154","8.4299995303154"
"30528000","9.404999613761902","9.404999613761902","9.404999613761902"
"30592000","7.754999995231628","7.754999995231628","7.754999995231628"
"30656000","7.48499983549118","7.48499983549118","7.48499983549118"
"30720000","7.230000048875809","7.230000048875809","7.230000048875809"
"30784000","7.889999985694885","7.889999985694885","7.889999985694885"
"30848000","8.414999842643738","8.414999842643738","8.414999842643738"
"30912000","8.02499994635582","8.02499994635582","8.02499994635582"
"30976000","7.560000166296959","7.560000166296959","7.560000166296959"
"31040000","9.315000190399587","9.315000190399587","9.315000190399587"
"31104000","9.81000030040741","9.81000030040741","9.81000030040741"
"31168000","7.709999978542328","7.709999978542328","7.709999978542328"
"31232000","7.815000042319298","7.815000042319298","7.815000042319298"
"31296000","7.424999952316284","7.424999952316284","7.424999952316284"
"31360000","8.295000076293945","8.295000076293945","8.295000076293945"
"31424000","9.240000188350677","9.240000188350677","9.240000188350677"
"31488000","8.984999895095825","8.984999895095825","8.984999895095825"
"31552000","8.565000057220459","8.565000057220459","8.565000057220459"
"31616000","7.9649999141693115","7.9649999141693115","7.9649999141693115"
"31680000","7.980000019073486","7.980000019073486","7.980000019073486"
"31744000","7.965000152587891","7.965000152587891","7.965000152587891"
"31808000","8.65500009059906","8.65500009059906","8.65500009059906"
"31872000","7.965000152587891","7.965000152587891","7.965000152587891"
"31936000","9.674999713897705","9.674999713897705","9.674999713897705"
"32000000","7.995000064373016","7.995000064373016","7.995000064373016"
"32064000","8.595000073313713","8.595000073313713","8.595000073313713"
"32128000","8.504999868571758","8.504999868571758","8.504999868571758"
"32192000","7.10999995470047","7.10999995470047","7.10999995470047"
"32256000","7.964999854564667","7.964999854564667","7.964999854564667"
"32320000","8.010000184178352","8.010000184178352","8.010000184178352"
"32384000","7.125000029802322","7.125000029802322","7.125000029802322"
"32448000","8.14499993622303","8.14499993622303","8.14499993622303"
"32512000","7.574999883770943","7.574999883770943","7.574999883770943"
"32576000","8.61000007390976","8.61000007390976","8.61000007390976"
"32640000","10.304999828338623","10.304999828338623","10.304999828338623"
"32704000","10.289999961853027","10.289999961853027","10.289999961853027"
"32768000","9.179999887943268","9.179999887943268","9.179999887943268"
"32832000","9.959999859333038","9.959999859333038","9.959999859333038"
"32896000","8.639999806880951","8.639999806880951","8.639999806880951"
"32960000","7.84499990940094","7.84499990940094","7.84499990940094"
"33024000","7.739999920129776","7.739999920129776","7.739999920129776"
"33088000","7.799999952316284","7.799999952316284","7.799999952316284"
"33152000","7.965000152587891","7.965000152587891","7.965000152587891"
"33216000","7.244999885559082","7.244999885559082","7.244999885559082"
"33280000","7.93500018119812","7.93500018119812","7.93500018119812"
"33344000","8.774999976158142","8.774999976158142","8.774999976158142"
"33408000","7.769999980926514","7.769999980926514","7.769999980926514"
"33472000","7.709999918937683","7.709999918937683","7.709999918937683"
"33536000","7.22999994456768","7.22999994456768","7.22999994456768"
"33600000","7.590000122785568","7.590000122785568","7.590000122785568"
"33664000","7.154999911785126","7.154999911785126","7.154999911785126"
"33728000","7.514999821782112","7.514999821782112","7.514999821782112"
"33792000","8.234999984502792","8.234999984502792","8.234999984502792"
"33856000","7.995000049471855","7.995000049471855","7.995000049471855"
"33920000","7.769999995827675","7.769999995827675","7.769999995827675"
"33984000","8.279999949038029","8.279999949038029","8.279999949038029"
"34048000","8.114999771118164","8.114999771118164","8.114999771118164"
"34112000","7.454999923706055","7.454999923706055","7.454999923706055"
"34176000","7.559999972581863","7.559999972581863","7.559999972581863"
"34240000","8.429999947547913","8.429999947547913","8.429999947547913"
"34304000","9.030000269412994","9.030000269412994","9.030000269412994"
"34368000","7.634999841451645","7.634999841451645","7.634999841451645"
"34432000","7.709999918937683","7.709999918937683","7.709999918937683"
"34496000","8.099999725818634","8.099999725818634","8.099999725818634"
"34560000","8.279999822378159","8.279999822378159","8.279999822378159"
"34624000","7.5749999433755875","7.5749999433755875","7.5749999433755875"
"34688000","7.050000071525574","7.050000071525574","7.050000071525574"
"34752000","6.555000126361847","6.555000126361847","6.555000126361847"
"34816000","8.670000076293945","8.670000076293945","8.670000076293945"
"34880000","8.54999989271164","8.54999989271164","8.54999989271164"
"34944000","8.054999947547913","8.054999947547913","8.054999947547913"
"35008000","7.844999969005585","7.844999969005585","7.844999969005585"
"35072000","7.260000213980675","7.260000213980675","7.260000213980675"
"35136000","8.999999821186066","8.999999821186066","8.999999821186066"
"35200000","8.879999846220016","8.879999846220016","8.879999846220016"
"35264000","7.919999957084656","7.919999957084656","7.919999957084656"
"35328000","7.334999859333038","7.334999859333038","7.334999859333038"
"35392000","9.120000123977661","9.120000123977661","9.120000123977661"
"35456000","8.099999904632568","8.099999904632568","8.099999904632568"
"35520000","6.299999892711639","6.299999892711639","6.299999892711639"
"35584000","8.279999792575836","8.279999792575836","8.279999792575836"
"35648000","8.25000011920929","8.25000011920929","8.25000011920929"
"35712000","7.365000143647194","7.365000143647194","7.365000143647194"
"35776000","7.304999768733978","7.304999768733978","7.304999768733978"
"35840000","7.244999945163727","7.244999945163727","7.244999945163727"
"35904000","7.185000061988831","7.185000061988831","7.185000061988831"
"35968000","7.424999952316284","7.424999952316284","7.424999952316284"
"36032000","7.51500004529953","7.51500004529953","7.51500004529953"
"36096000","7.200000017881393","7.200000017881393","7.200000017881393"
"36160000","8.684999644756317","8.684999644756317","8.684999644756317"
"36224000","8.115000128746033","8.115000128746033","8.115000128746033"
"36288000","6.930000066757202","6.930000066757202","6.930000066757202"
"36352000","6.1200000792741776","6.1200000792741776","6.1200000792741776"
"36416000","6.630000025033951","6.630000025033951","6.630000025033951"
"36480000","8.954999804496765","8.954999804496765","8.954999804496765"
"36544000","8.909999966621399","8.909999966621399","8.909999966621399"
"36608000","7.859999775886536","7.859999775886536","7.859999775886536"
"36672000","7.515000149607658","7.515000149607658","7.515000149607658"
"36736000","9.164999842643738","9.164999842643738","9.164999842643738"
"36800000","10.125","10.125","10.125"
"36864000","10.949999928474426","10.949999928474426","10.949999928474426"
"36928000","10.455000340938568","10.455000340938568","10.455000340938568"
"36992000","10.095000207424164","10.095000207424164","10.095000207424164"
"37056000","8.790000200271606","8.790000200271606","8.790000200271606"
"37120000","8.729999780654907","8.729999780654907","8.729999780654907"
"37184000","8.099999904632568","8.099999904632568","8.099999904632568"
"37248000","9.479999899864197","9.479999899864197","9.479999899864197"
"37312000","9.374999761581421","9.374999761581421","9.374999761581421"
"37376000","7.09499979019165","7.09499979019165","7.09499979019165"
"37440000","8.699999988079071","8.699999988079071","8.699999988079071"
"37504000","8.62499988079071","8.62499988079071","8.62499988079071"
"37568000","7.395000010728836","7.395000010728836","7.395000010728836"
"37632000","8.93999993801117","8.93999993801117","8.93999993801117"
"37696000","8.729999840259552","8.729999840259552","8.729999840259552"
"37760000","6.900000065565109","6.900000065565109","6.900000065565109"
"37824000","7.710000306367874","7.710000306367874","7.710000306367874"
"37888000","7.290000081062317","7.290000081062317","7.290000081062317"
"37952000","7.605000197887421","7.605000197887421","7.605000197887421"
"38016000","7.274999961256981","7.274999961256981","7.274999961256981"
"38080000","7.81499981880188","7.81499981880188","7.81499981880188"
"38144000","8.68500018119812","8.68500018119812","8.68500018119812"
"38208000","8.730000138282776","8.730000138282776","8.730000138282776"
"38272000","7.634999990463257","7.634999990463257","7.634999990463257"
"38336000","7.4400001764297485","7.4400001764297485","7.4400001764297485"
"38400000","7.575000077486038","7.575000077486038","7.575000077486038"
"38464000","8.249999858438969","8.249999858438969","8.249999858438969"
"38528000","7.470000043511391","7.470000043511391","7.470000043511391"
"38592000","7.964999854564667","7.964999854564667","7.964999854564667"
"38656000","7.46999990940094","7.46999990940094","7.46999990940094"
"38720000","6.719999894499779","6.719999894499779","6.719999894499779"
"38784000","7.650000095367432","7.650000095367432","7.650000095367432"
"38848000","8.729999780654907","8.729999780654907","8.729999780654907"
"38912000","9.270000219345093","9.270000219345093","9.270000219345093"
"38976000","7.560000091791153","7.560000091791153","7.560000091791153"
"39040000","7.66499999165535","7.66499999165535","7.66499999165535"
"39104000","8.18999993801117","8.18999993801117","8.18999993801117"
"39168000","8.18999993801117","8.18999993801117","8.18999993801117"
"39232000","7.859999716281891","7.859999716281891","7.859999716281891"
"39296000","8.174999833106995","8.174999833106995","8.174999833106995"
"39360000","9.855000019073486","9.855000019073486","9.855000019073486"
"39424000","8.26500016450882","8.26500016450882","8.26500016450882"
"39488000","8.03999987244606","8.03999987244606","8.03999987244606"
"39552000","9.80999980866909","9.80999980866909","9.80999980866909"
"39616000","9.074999928474426","9.074999928474426","9.074999928474426"
"39680000","8.610000014305115","8.610000014305115","8.610000014305115"
"39744000","8.970000147819519","8.970000147819519","8.970000147819519"
"39808000","8.564999967813492","8.564999967813492","8.564999967813492"
"39872000","9.285000085830688","9.285000085830688","9.285000085830688"
"39936000","8.174999833106995","8.174999833106995","8.174999833106995"
"40000000","7.259999871253967","7.259999871253967","7.259999871253967"
"40064000","8.820000052452087","8.820000052452087","8.820000052452087"
"40128000","9.809999942779541","9.809999942779541","9.809999942779541"
"40192000","9.81000018119812","9.81000018119812","9.81000018119812"
"40256000","8.684999942779541","8.684999942779541","8.684999942779541"
"40320000","7.545000076293945","7.545000076293945","7.545000076293945"
"40384000","6.794999837875366","6.794999837875366","6.794999837875366"
"40448000","9.180000185966492","9.180000185966492","9.180000185966492"
"40512000","9.16499948501587","9.16499948501587","9.16499948501587"
"40576000","9.584999918937683","9.584999918937683","9.584999918937683"
"40640000","9.075000047683716","9.075000047683716","9.075000047683716"
"40704000","8.17499989271164","8.17499989271164","8.17499989271164"
"40768000","8.879999801516533","8.879999801516533","8.879999801516533"
"40832000","8.68499967455864","8.68499967455864","8.68499967455864"
"40896000","8.594999849796295","8.594999849796295","8.594999849796295"
"40960000","7.20000022649765","7.20000022649765","7.20000022649765"
"41024000","7.185000091791153","7.185000091791153","7.185000091791153"
"41088000","9.240000009536743","9.240000009536743","9.240000009536743"
"41152000","8.549999952316284","8.549999952316284","8.549999952316284"
"41216000","8.504999876022339","8.504999876022339","8.504999876022339"
"41280000","9.945000171661377","9.945000171661377","9.945000171661377"
"41344000","9.480000257492065","9.480000257492065","9.480000257492065"
"41408000","7.544999837875366","7.544999837875366","7.544999837875366"
"41472000","7.889999866485596","7.889999866485596","7.889999866485596"
"41536000","7.5299999713897705","7.5299999713897705","7.5299999713897705"
"41600000","7.109999805688858","7.109999805688858","7.109999805688858"
"41664000","7.394999906420708","7.394999906420708","7.394999906420708"
"41728000","7.184999853372574","7.184999853372574","7.184999853372574"
"41792000","8.384999990463257","8.384999990463257","8.384999990463257"
"41856000","7.125000089406967","7.125000089406967","7.125000089406967"
"41920000","7.094999849796295","7.094999849796295","7.094999849796295"
"41984000","7.965000033378601","7.965000033378601","7.965000033378601"
"42048000","8.669999837875366","8.669999837875366","8.669999837875366"
"42112000","10.079999804496765","10.079999804496765","10.079999804496765"
"42176000","9.34500002861023","9.34500002861023","9.34500002861023"
"42240000","8.025000095367432","8.025000095367432","8.025000095367432"
"42304000","8.835000276565552","8.835000276565552","8.835000276565552"
"42368000","8.910000205039978","8.910000205039978","8.910000205039978"
"42432000","8.68500006198883","8.68500006198883","8.68500006198883"
"42496000","7.919999957084656","7.919999957084656","7.919999957084656"
"42560000","6.765000030398369","6.765000030398369","6.765000030398369"
"42624000","7.289999961853027","7.289999961853027","7.289999961853027"
"42688000","9.915000081062317","9.915000081062317","9.915000081062317"
"42752000","10.319999754428864","10.319999754428864","10.319999754428864"
"42816000","9.150000095367432","9.150000095367432","9.150000095367432"
"42880000","7.995000064373016","7.995000064373016","7.995000064373016"
"42944000","8.339999854564667","8.339999854564667","8.339999854564667"
"43008000","9.77999997138977","9.77999997138977","9.77999997138977"
"43072000","8.775000035762787","8.775000035762787","8.775000035762787"
"43136000","7.26000003516674","7.26000003516674","7.26000003516674"
"43200000","7.080000028014183","7.080000028014183","7.080000028014183"
"43264000","6.480000078678131","6.480000078678131","6.480000078678131"
"43328000","7.199999786913395","7.199999786913395","7.199999786913395"
"43392000","7.979999780654907","7.979999780654907","7.979999780654907"
"43456000","8.250000268220901","8.250000268220901","8.250000268220901"
"43520000","8.805000185966492","8.805000185966492","8.805000185966492"
"43584000","9.34499990940094","9.34499990940094","9.34499990940094"
"43648000","9.615000128746033","9.615000128746033","9.615000128746033"
"43712000","9.29999977350235","9.29999977350235","9.29999977350235"
"43776000","8.175000041723251","8.175000041723251","8.175000041723251"
"43840000","7.019999951124191","7.019999951124191","7.019999951124191"
"43904000","7.589999824762344","7.589999824762344","7.589999824762344"
"43968000","7.199999958276749","7.199999958276749","7.199999958276749"
"44032000","8.729999780654907","8.729999780654907","8.729999780654907"
"44096000","8.114999771118164","8.114999771118164","8.114999771118164"
"44160000","8.07000008225441","8.07000008225441","8.07000008225441"
"44224000","7.679999858140945","7.679999858140945","7.679999858140945"
"44288000","8.115000009536743","8.115000009536743","8.115000009536743"
"44352000","7.199999988079071","7.199999988079071","7.199999988079071"
"44416000","7.544999986886978","7.544999986886978","7.544999986886978"
"44480000","8.999999761581421","8.999999761581421","8.999999761581421"
"44544000","10.09499979019165","10.09499979019165","10.09499979019165"
"44608000","10.020000338554382","10.020000338554382","10.020000338554382"
"44672000","8.955000281333923","8.955000281333923","8.955000281333923"
"44736000","8.939999878406525","8.939999878406525","8.939999878406525"
"44800000","8.834999799728394","8.834999799728394","8.834999799728394"
"44864000","8.97000002861023","8.97000002861023","8.97000002861023"
"44928000","8.65499997138977","8.65499997138977","8.65499997138977"
"44992000","9.074999809265137","9.074999809265137","9.074999809265137"
"45056000","8.309999942779541","8.309999942779541","8.309999942779541"
"45120000","9.46500015258789","9.46500015258789","9.46500015258789"
"45184000","9.494999706745148","9.494999706745148","9.494999706745148"
"45248000","7.260000109672546","7.260000109672546","7.260000109672546"
"45312000","7.785000145435333","7.785000145435333","7.785000145435333"
"45376000","7.080000147223473","7.080000147223473","7.080000147223473"
"45440000","6.240000009536743","6.240000009536743","6.240000009536743"
"45504000","7.5000001192092896","7.5000001192092896","7.5000001192092896"
"45568000","7.89000029861927","7.89000029861927","7.89000029861927"
"45632000","7.439999938011169","7.439999938011169","7.439999938011169"
"45696000","9.105000138282776","9.105000138282776","9.105000138282776"
"45760000","8.2950000166893","8.2950000166893","8.2950000166893"
"45824000","8.819999873638153","8.819999873638153","8.819999873638153"
"45888000","7.980000138282776","7.980000138282776","7.980000138282776"
"45952000","6.990000009536743","6.990000009536743","6.990000009536743"
"46016000","7.485000133514404","7.485000133514404","7.485000133514404"
"46080000","8.15999984741211","8.15999984741211","8.15999984741211"
"46144000","7.695000171661377","7.695000171661377","7.695000171661377"
"46208000","7.335000038146973","7.335000038146973","7.335000038146973"
"46272000","8.925000011920929","8.925000011920929","8.925000011920929"
"46336000","8.939999967813492","8.939999967813492","8.939999967813492"
"46400000","9.974999904632568","9.974999904632568","9.974999904632568"
"46464000","8.474999904632568","8.474999904632568","8.474999904632568"
"46528000","6.570000022649765","6.570000022649765","6.570000022649765"
"46592000","7.739999890327454","7.739999890327454","7.739999890327454"
"46656000","9.285000145435333","9.285000145435333","9.285000145435333"
"46720000","10.06499993801117","10.06499993801117","10.06499993801117"
"46784000","8.805000066757202","8.805000066757202","8.805000066757202"
"46848000","9.01500028371811","9.01500028371811","9.01500028371811"
"46912000","8.835000038146973","8.835000038146973","8.835000038146973"
"46976000","8.460000038146973","8.460000038146973","8.460000038146973"
"47040000","8.204999923706055","8.204999923706055","8.204999923706055"
"47104000","7.470000147819519","7.470000147819519","7.470000147819519"
"47168000","9.150000035762787","9.150000035762787","9.150000035762787"
"47232000","8.880000054836273","8.880000054836273","8.880000054836273"
"47296000","10.03499960899353","10.03499960899353","10.03499960899353"
"47360000","9.975000321865082","9.975000321865082","9.975000321865082"
"47424000","9.8100004196167","9.8100004196167","9.8100004196167"
"47488000","8.400000154972076","8.400000154972076","8.400000154972076"
"47552000","7.590000122785568","7.590000122785568","7.590000122785568"
"47616000","9.434999823570251","9.434999823570251","9.434999823570251"
"47680000","8.744999885559082","8.744999885559082","8.744999885559082"
"47744000","8.355000138282776","8.355000138282776","8.355000138282776"
"47808000","8.26500004529953","8.26500004529953","8.26500004529953"
"47872000","7.425000011920929","7.425000011920929","7.425000011920929"
"47936000","8.550000071525574","8.550000071525574","8.550000071525574"
"48000000","9.735000371932983","9.735000371932983","9.735000371932983"
"48064000","9.390000075101852","9.390000075101852","9.390000075101852"
"48128000","9.434999942779541","9.434999942779541","9.434999942779541"
"48192000","8.71500015258789","8.71500015258789","8.71500015258789"
"48256000","7.5299999713897705","7.5299999713897705","7.5299999713897705"
"48320000","9.02999995648861","9.02999995648861","9.02999995648861"
"48384000","7.9799999594688416","7.9799999594688416","7.9799999594688416"
"48448000","6.750000089406967","6.750000089406967","6.750000089406967"
"48512000","8.055000122636557","8.055000122636557","8.055000122636557"
"48576000","9.989999890327454","9.989999890327454","9.989999890327454"
"48640000","8.789999902248383","8.789999902248383","8.789999902248383"
"48704000","9.075000047683716","9.075000047683716","9.075000047683716"
"48768000","9.825000166893005","9.825000166893005","9.825000166893005"
"48832000","8.070000022649765","8.070000022649765","8.070000022649765"
"48896000","9.01499992609024","9.01499992609024","9.01499992609024"
"48960000","9.509999752044678","9.509999752044678","9.509999752044678"
"49024000","8.27999997138977","8.27999997138977","8.27999997138977"
"49088000","7.259999990463257","7.259999990463257","7.259999990463257"
"49152000","7.32000008225441","7.32000008225441","7.32000008225441"
"49216000","7.2749998569488525","7.2749998569488525","7.2749998569488525"
"49280000","7.710000157356262","7.710000157356262","7.710000157356262"
"49344000","7.590000197291374","7.590000197291374","7.590000197291374"
"49408000","7.499999992549419","7.499999992549419","7.499999992549419"
"49472000","8.174999713897705","8.174999713897705","8.174999713897705"
"49536000","7.664999902248383","7.664999902248383","7.664999902248383"
"49600000","7.140000134706497","7.140000134706497","7.140000134706497"
"49664000","6.98999996483326","6.98999996483326","6.98999996483326"
"49728000","6.405000135302544","6.405000135302544","6.405000135302544"
"49792000","7.485000014305115","7.485000014305115","7.485000014305115"
"49856000","8.459999918937683","8.459999918937683","8.459999918937683"
"49920000","8.25","8.25","8.25"
"49984000","9.269999861717224","9.269999861717224","9.269999861717224"
"50048000","8.384999990463257","8.384999990463257","8.384999990463257"
"50112000","8.744999885559082","8.744999885559082","8.744999885559082"
"50176000","7.6049999594688416","7.6049999594688416","7.6049999594688416"
"50240000","8.01000002026558","8.01000002026558","8.01000002026558"
"50304000","7.82999986410141","7.82999986410141","7.82999986410141"
"50368000","8.189999967813492","8.189999967813492","8.189999967813492"
"50432000","9.67499977350235","9.67499977350235","9.67499977350235"
"50496000","8.729999780654907","8.729999780654907","8.729999780654907"
"50560000","8.954999804496765","8.954999804496765","8.954999804496765"
"50624000","9.720000147819519","9.720000147819519","9.720000147819519"
"50688000","7.6499998569488525","7.6499998569488525","7.6499998569488525"
"50752000","7.215000212192535","7.215000212192535","7.215000212192535"
"50816000","7.7099999487400055","7.7099999487400055","7.7099999487400055"
"50880000","10.004999876022339","10.004999876022339","10.004999876022339"
"50944000","8.129999995231628","8.129999995231628","8.129999995231628"
"51008000","8.18999993801117","8.18999993801117","8.18999993801117"
"51072000","7.875000238418579","7.875000238418579","7.875000238418579"
"51136000","8.805000066757202","8.805000066757202","8.805000066757202"
"51200000","9.899999618530273","9.899999618530273","9.899999618530273"
"51264000","10.664999425411224","10.664999425411224","10.664999425411224"
"51328000","10.380000069737434","10.380000069737434","10.380000069737434"
"51392000","7.919999957084656","7.919999957084656","7.919999957084656"
"51456000","6.794999957084656","6.794999957084656","6.794999957084656"
"51520000","7.560000151395798","7.560000151395798","7.560000151395798"
"51584000","8.474999994039536","8.474999994039536","8.474999994039536"
"51648000","8.384999990463257","8.384999990463257","8.384999990463257"
"51712000","7.620000064373016","7.620000064373016","7.620000064373016"
"51776000","8.369999900460243","8.369999900460243","8.369999900460243"
"51840000","7.200000137090683","7.200000137090683","7.200000137090683"
"51904000","6.764999866485596","6.764999866485596","6.764999866485596"
"51968000","7.065000057220459","7.065000057220459","7.065000057220459"
"52032000","7.200000047683716","7.200000047683716","7.200000047683716"
"52096000","7.90500009059906","7.90500009059906","7.90500009059906"
"52160000","8.234999999403954","8.234999999403954","8.234999999403954"
"52224000","8.144999921321869","8.144999921321869","8.144999921321869"
"52288000","9.31499993801117","9.31499993801117","9.31499993801117"
"52352000","9.914999902248383","9.914999902248383","9.914999902248383"
"52416000","8.024999648332596","8.024999648332596","8.024999648332596"
"52480000","8.22000002861023","8.22000002861023","8.22000002861023"
"52544000","7.559999853372574","7.559999853372574","7.559999853372574"
"52608000","9.240000128746033","9.240000128746033","9.240000128746033"
"52672000","10.604999542236328","10.604999542236328","10.604999542236328"
"52736000","9.765000343322754","9.765000343322754","9.765000343322754"
"52800000","8.835000157356262","8.835000157356262","8.835000157356262"
"52864000","7.605000138282776","7.605000138282776","7.605000138282776"
"52928000","6.85499981045723","6.85499981045723","6.85499981045723"
"52992000","7.815000087022781","7.815000087022781","7.815000087022781"
"53056000","7.950000077486038","7.950000077486038","7.950000077486038"
"53120000","7.680000185966492","7.680000185966492","7.680000185966492"
"53184000","9.240000009536743","9.240000009536743","9.240000009536743"
"53248000","8.790000200271606","8.790000200271606","8.790000200271606"
"53312000","8.98500007390976","8.98500007390976","8.98500007390976"
"53376000","9.209999978542328","9.209999978542328","9.209999978542328"
"53440000","8.714999973773956","8.714999973773956","8.714999973773956"
"53504000","8.970000147819519","8.970000147819519","8.970000147819519"
"53568000","7.844999849796295","7.844999849796295","7.844999849796295"
"53632000","9.854999780654907","9.854999780654907","9.854999780654907"
"53696000","8.339999735355377","8.339999735355377","8.339999735355377"
"53760000","8.355000138282776","8.355000138282776","8.355000138282776"
"53824000","8.820000231266022","8.820000231266022","8.820000231266022"
"53888000","7.409999907016754","7.409999907016754","7.409999907016754"
"53952000","7.874999761581421","7.874999761581421","7.874999761581421"
"54016000","8.460000038146973","8.460000038146973","8.460000038146973"
"54080000","9.82500022649765","9.82500022649765","9.82500022649765"
"54144000","9.780000075697899","9.780000075697899","9.780000075697899"
"54208000","8.849999606609344","8.849999606609344","8.849999606609344"
"54272000","7.724999785423279","7.724999785423279","7.724999785423279"
"54336000","7.665000081062317","7.665000081062317","7.665000081062317"
"54400000","7.350000023841858","7.350000023841858","7.350000023841858"
"54464000","7.8899997770786285","7.8899997770786285","7.8899997770786285"
"54528000","7.710000067949295","7.710000067949295","7.710000067949295"
"54592000","7.304999887943268","7.304999887943268","7.304999887943268"
"54656000","7.784999951720238","7.784999951720238","7.784999951720238"
"54720000","7.469999745488167","7.469999745488167","7.469999745488167"
"54784000","7.81500019133091","7.81500019133091","7.81500019133091"
"54848000","7.170000195503235","7.170000195503235","7.170000195503235"
"54912000","8.910000085830688","8.910000085830688","8.910000085830688"
"54976000","9.465000092983246","9.465000092983246","9.465000092983246"
"55040000","10.01999980211258","10.01999980211258","10.01999980211258"
"55104000","8.999999701976776","8.999999701976776","8.999999701976776"
"55168000","9.45000010728836","9.45000010728836","9.45000010728836"
"55232000","8.294999718666077","8.294999718666077","8.294999718666077"
"55296000","7.31999996304512","7.31999996304512","7.31999996304512"
"55360000","7.109999895095825","7.109999895095825","7.109999895095825"
"55424000","9.179999738931656","9.179999738931656","9.179999738931656"
"55488000","9.044999957084656","9.044999957084656","9.044999957084656"
"55552000","7.6499998569488525","7.6499998569488525","7.6499998569488525"
"55616000","7.8600000739097595","7.8600000739097595","7.8600000739097595"
"55680000","7.244999870657921","7.244999870657921","7.244999870657921"
"55744000","7.710000157356262","7.710000157356262","7.710000157356262"
"55808000","7.380000174045563","7.380000174045563","7.380000174045563"
"55872000","7.455000013113022","7.455000013113022","7.455000013113022"
"55936000","7.320000022649765","7.320000022649765","7.320000022649765"
"56000000","7.004999861121178","7.004999861121178","7.004999861121178"
"56064000","6.885000020265579","6.885000020265579","6.885000020265579"
"56128000","7.154999911785126","7.154999911785126","7.154999911785126"
"56192000","7.289999812841415","7.289999812841415","7.289999812841415"
"56256000","7.63499990105629","7.63499990105629","7.63499990105629"
"56320000","7.874999970197678","7.874999970197678","7.874999970197678"
"56384000","8.099999904632568","8.099999904632568","8.099999904632568"
"56448000","7.814999878406525","7.814999878406525","7.814999878406525"
"56512000","7.485000014305115","7.485000014305115","7.485000014305115"
"56576000","7.034999847412109","7.034999847412109","7.034999847412109"
"56640000","8.62499988079071","8.62499988079071","8.62499988079071"
"56704000","7.679999947547913","7.679999947547913","7.679999947547913"
"56768000","7.770000100135803","7.770000100135803","7.770000100135803"
"56832000","8.054999828338623","8.054999828338623","8.054999828338623"
"56896000","7.590000033378601","7.590000033378601","7.590000033378601"
"56960000","7.995000064373016","7.995000064373016","7.995000064373016"
"57024000","7.5","7.5","7.5"
"57088000","7.0799999833106995","7.0799999833106995","7.0799999833106995"
"57152000","7.125","7.125","7.125"
"57216000","6.900000154972076","6.900000154972076","6.900000154972076"
"57280000","6.300000011920929","6.300000011920929","6.300000011920929"
"57344000","7.84499990940094","7.84499990940094","7.84499990940094"
"57408000","7.919999897480011","7.919999897480011","7.919999897480011"
"57472000","7.725000083446503","7.725000083446503","7.725000083446503"
"57536000","8.414999723434448","8.414999723434448","8.414999723434448"
"57600000","7.980000019073486","7.980000019073486","7.980000019073486"
"57664000","7.125","7.125","7.125"
"57728000","8.160000026226044","8.160000026226044","8.160000026226044"
"57792000","8.53499984741211","8.53499984741211","8.53499984741211"
"57856000","7.605000019073486","7.605000019073486","7.605000019073486"
"57920000","7.334999978542328","7.334999978542328","7.334999978542328"
"57984000","8.024999856948853","8.024999856948853","8.024999856948853"
"58048000","8.954999685287476","8.954999685287476","8.954999685287476"
"58112000","8.745000004768372","8.745000004768372","8.745000004768372"
"58176000","9.240000069141388","9.240000069141388","9.240000069141388"
"58240000","8.145000010728836","8.145000010728836","8.145000010728836"
"58304000","8.999999821186066","8.999999821186066","8.999999821186066"
"58368000","8.909999966621399","8.909999966621399","8.909999966621399"
"58432000","8.264999777078629","8.264999777078629","8.264999777078629"
"58496000","8.789999902248383","8.789999902248383","8.789999902248383"
"58560000","6.854999929666519","6.854999929666519","6.854999929666519"
"58624000","6.824999913573265","6.824999913573265","6.824999913573265"
"58688000","7.380000025033951","7.380000025033951","7.380000025033951"
"58752000","7.770000323653221","7.770000323653221","7.770000323653221"
"58816000","8.29500013589859","8.29500013589859","8.29500013589859"
"58880000","9.014999717473984","9.014999717473984","9.014999717473984"
"58944000","7.7250001430511475","7.7250001430511475","7.7250001430511475"
"59008000","9.464999794960022","9.464999794960022","9.464999794960022"
"59072000","7.560000061988831","7.560000061988831","7.560000061988831"
"59136000","7.064999938011169","7.064999938011169","7.064999938011169"
