"Step","coin3_baseline - SW_ep_rew_mean","coin3_baseline - SW_ep_rew_mean__MIN","coin3_baseline - SW_ep_rew_mean__MAX"
"38160000","0.2600000699361165","0.2600000699361165","0.2600000699361165"
"38208000","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"38256000","-0.3666667143503825","-0.3666667143503825","-0.3666667143503825"
"38304000","0.059999942779541016","0.059999942779541016","0.059999942779541016"
"38352000","0.3666665554046631","0.3666665554046631","0.3666665554046631"
"38400000","0.8999998569488525","0.8999998569488525","0.8999998569488525"
"38448000","-0.2866667111714681","-0.2866667111714681","-0.2866667111714681"
"38496000","-0.13333328564961752","-0.13333328564961752","-0.13333328564961752"
"38544000","0.5333333810170492","0.5333333810170492","0.5333333810170492"
"38592000","0.5","0.5","0.5"
"38640000","-0.08000000317891438","-0.08000000317891438","-0.08000000317891438"
"38688000","0.21999994913736978","0.21999994913736978","0.21999994913736978"
"38736000","0.24666674931844076","0.24666674931844076","0.24666674931844076"
"38784000","0.31333327293395996","0.31333327293395996","0.31333327293395996"
"38832000","0.8533333937327067","0.8533333937327067","0.8533333937327067"
"38880000","0.6933333873748779","0.6933333873748779","0.6933333873748779"
"38928000","0.24666674931844076","0.24666674931844076","0.24666674931844076"
"38976000","0.37999995549519855","0.37999995549519855","0.37999995549519855"
"39024000","0.15999992688496908","0.15999992688496908","0.15999992688496908"
"39072000","0.646666685740153","0.646666685740153","0.646666685740153"
"39120000","0.3266666730244954","0.3266666730244954","0.3266666730244954"
"39168000","0.4333333174387614","0.4333333174387614","0.4333333174387614"
"39216000","0.059999942779541016","0.059999942779541016","0.059999942779541016"
"39264000","-0.05333330233891805","-0.05333330233891805","-0.05333330233891805"
"39312000","-0.06666664282480876","-0.06666664282480876","-0.06666664282480876"
"39360000","-0.48000001907348633","-0.48000001907348633","-0.48000001907348633"
"39408000","0.3333332935969035","0.3333332935969035","0.3333332935969035"
"39456000","-0.19333330790201822","-0.19333330790201822","-0.19333330790201822"
"39504000","-0.5666666825612386","-0.5666666825612386","-0.5666666825612386"
"39552000","-0.3133334120114644","-0.3133334120114644","-0.3133334120114644"
"39600000","0.006666660308837891","0.006666660308837891","0.006666660308837891"
"39648000","0.10666664441426595","0.10666664441426595","0.10666664441426595"
"39696000","-0.32000009218851727","-0.32000009218851727","-0.32000009218851727"
"39744000","-0.3599999745686849","-0.3599999745686849","-0.3599999745686849"
"39792000","0.4066665967305501","0.4066665967305501","0.4066665967305501"
"39840000","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"39888000","-0.15999992688496908","-0.15999992688496908","-0.15999992688496908"
"39936000","-0.16000008583068848","-0.16000008583068848","-0.16000008583068848"
"39984000","0.41333333651224774","0.41333333651224774","0.41333333651224774"
"40032000","0.4466666380564372","0.4466666380564372","0.4466666380564372"
"40080000","0.00666662057240804","0.00666662057240804","0.00666662057240804"
"40128000","-0.23999993006388345","-0.23999993006388345","-0.23999993006388345"
"40176000","0.5799999237060547","0.5799999237060547","0.5799999237060547"
"40224000","-0.026666720708211262","-0.026666720708211262","-0.026666720708211262"
"40272000","0.2999999324480693","0.2999999324480693","0.2999999324480693"
"40320000","-0.026666661103566486","-0.026666661103566486","-0.026666661103566486"
"40368000","0.8066666920979818","0.8066666920979818","0.8066666920979818"
"40416000","0.9733333587646484","0.9733333587646484","0.9733333587646484"
"40464000","0.37333329518636066","0.37333329518636066","0.37333329518636066"
"40512000","1.286666711171468","1.286666711171468","1.286666711171468"
"40560000","0.446666677792867","0.446666677792867","0.446666677792867"
"40608000","0.81333327293396","0.81333327293396","0.81333327293396"
"40656000","0.1733332872390747","0.1733332872390747","0.1733332872390747"
"40704000","0.12666674455006918","0.12666674455006918","0.12666674455006918"
"40752000","0.4533333977063497","0.4533333977063497","0.4533333977063497"
"40800000","0.07333332300186157","0.07333332300186157","0.07333332300186157"
"40848000","0.04666670163472494","0.04666670163472494","0.04666670163472494"
"40896000","1.2600000301996868","1.2600000301996868","1.2600000301996868"
"40944000","0.8600000540415446","0.8600000540415446","0.8600000540415446"
"40992000","0.59333336353302","0.59333336353302","0.59333336353302"
"41040000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"41088000","-0.37333325544993085","-0.37333325544993085","-0.37333325544993085"
"41136000","0.6199999650319418","0.6199999650319418","0.6199999650319418"
"41184000","0.11333338419596355","0.11333338419596355","0.11333338419596355"
"41232000","-0.0800000826517741","-0.0800000826517741","-0.0800000826517741"
"41280000","0.8333332935969034","0.8333332935969034","0.8333332935969034"
"41328000","0.12666666507720947","0.12666666507720947","0.12666666507720947"
"41376000","0.18666664759318033","0.18666664759318033","0.18666664759318033"
"41424000","-0.06666671484708786","-0.06666671484708786","-0.06666671484708786"
"41472000","1.0466666221618652","1.0466666221618652","1.0466666221618652"
"41520000","0.2666667302449544","0.2666667302449544","0.2666667302449544"
"41568000","0.10666664441426595","0.10666664441426595","0.10666664441426595"
"41616000","-0.013333261013031006","-0.013333261013031006","-0.013333261013031006"
"41664000","0.7199999491373698","0.7199999491373698","0.7199999491373698"
"41712000","-0.37999995052814484","-0.37999995052814484","-0.37999995052814484"
"41760000","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"41808000","0.33333325386047363","0.33333325386047363","0.33333325386047363"
"41856000","-0.046666622161865234","-0.046666622161865234","-0.046666622161865234"
"41904000","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"41952000","0.03333336114883423","0.03333336114883423","0.03333336114883423"
"42000000","0.053333282470703125","0.053333282470703125","0.053333282470703125"
"42048000","0.17333336671193442","0.17333336671193442","0.17333336671193442"
"42096000","0.2800000508626302","0.2800000508626302","0.2800000508626302"
"42144000","0.6000000635782877","0.6000000635782877","0.6000000635782877"
"42192000","0.16000000635782877","0.16000000635782877","0.16000000635782877"
"42240000","-0.9999999205271403","-0.9999999205271403","-0.9999999205271403"
"42288000","-0.3799999952316284","-0.3799999952316284","-0.3799999952316284"
"42336000","0.3533333937327067","0.3533333937327067","0.3533333937327067"
"42384000","0.08000000317891438","0.08000000317891438","0.08000000317891438"
"42432000","0.4533332983652751","0.4533332983652751","0.4533332983652751"
"42480000","-0.40000009536743164","-0.40000009536743164","-0.40000009536743164"
"42528000","0.40000001589457196","0.40000001589457196","0.40000001589457196"
"42576000","0.226666659116745","0.226666659116745","0.226666659116745"
"42624000","-0.013333320617675781","-0.013333320617675781","-0.013333320617675781"
"42672000","-0.060000101725260414","-0.060000101725260414","-0.060000101725260414"
"42720000","0.3333333333333333","0.3333333333333333","0.3333333333333333"
"42768000","-0.16666670640309653","-0.16666670640309653","-0.16666670640309653"
"42816000","-0.026666641235351562","-0.026666641235351562","-0.026666641235351562"
"42864000","0.40666667620340985","0.40666667620340985","0.40666667620340985"
"42912000","0.606666644414266","0.606666644414266","0.606666644414266"
"42960000","0.24666659037272134","0.24666659037272134","0.24666659037272134"
"43008000","0.2666666507720947","0.2666666507720947","0.2666666507720947"
"43056000","0.2666667302449544","0.2666667302449544","0.2666667302449544"
"43104000","0.6800000270207723","0.6800000270207723","0.6800000270207723"
"43152000","0.2666666507720947","0.2666666507720947","0.2666666507720947"
"43200000","0.68666672706604","0.68666672706604","0.68666672706604"
"43248000","-0.44666661818822223","-0.44666661818822223","-0.44666661818822223"
"43296000","0.7733333905537924","0.7733333905537924","0.7733333905537924"
"43344000","-0.026666720708211262","-0.026666720708211262","-0.026666720708211262"
"43392000","0.4533333381017049","0.4533333381017049","0.4533333381017049"
"43440000","0.5400000413258871","0.5400000413258871","0.5400000413258871"
"43488000","0.2666666507720947","0.2666666507720947","0.2666666507720947"
"43536000","-0.4733333041270574","-0.4733333041270574","-0.4733333041270574"
"43584000","0.8466666539510092","0.8466666539510092","0.8466666539510092"
"43632000","0.6199999650319418","0.6199999650319418","0.6199999650319418"
"43680000","0.6799999872843424","0.6799999872843424","0.6799999872843424"
"43728000","0.5333333412806193","0.5333333412806193","0.5333333412806193"
"43776000","0.1399999459584554","0.1399999459584554","0.1399999459584554"
"43824000","0.9799999793370565","0.9799999793370565","0.9799999793370565"
"43872000","1.0333333412806194","1.0333333412806194","1.0333333412806194"
"43920000","0.41333333651224774","0.41333333651224774","0.41333333651224774"
"43968000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"44016000","0.37999991575876874","0.37999991575876874","0.37999991575876874"
"44064000","0.5","0.5","0.5"
"44112000","0.5133333206176758","0.5133333206176758","0.5133333206176758"
"44160000","0.23333330949147543","0.23333330949147543","0.23333330949147543"
"44208000","0.7800000508626302","0.7800000508626302","0.7800000508626302"
"44256000","0.4066665967305501","0.4066665967305501","0.4066665967305501"
"44304000","0.37999995549519855","0.37999995549519855","0.37999995549519855"
"44352000","0.24000000953674316","0.24000000953674316","0.24000000953674316"
"44400000","-0.36666667461395264","-0.36666667461395264","-0.36666667461395264"
"44448000","1.2266666491826375","1.2266666491826375","1.2266666491826375"
"44496000","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"44544000","0.5999999841054281","0.5999999841054281","0.5999999841054281"
"44592000","0.7733333110809326","0.7733333110809326","0.7733333110809326"
"44640000","0.7133333683013916","0.7133333683013916","0.7133333683013916"
"44688000","0.4666666587193807","0.4666666587193807","0.4666666587193807"
"44736000","0.0666666825612386","0.0666666825612386","0.0666666825612386"
"44784000","0.4266666571299235","0.4266666571299235","0.4266666571299235"
"44832000","0.5200000206629435","0.5200000206629435","0.5200000206629435"
"44880000","0.5533333619435629","0.5533333619435629","0.5533333619435629"
"44928000","-0.14666672547658285","-0.14666672547658285","-0.14666672547658285"
"44976000","0.15333334604899088","0.15333334604899088","0.15333334604899088"
"45024000","0.07333330313364665","0.07333330313364665","0.07333330313364665"
"45072000","0.8466666539510092","0.8466666539510092","0.8466666539510092"
"45120000","0.2800000111262004","0.2800000111262004","0.2800000111262004"
"45168000","0.05333332220713297","0.05333332220713297","0.05333332220713297"
"45216000","0.9933332999547323","0.9933332999547323","0.9933332999547323"
"45264000","0.039999951918919883","0.039999951918919883","0.039999951918919883"
"45312000","0.1533332665761312","0.1533332665761312","0.1533332665761312"
"45360000","0.7066666682561239","0.7066666682561239","0.7066666682561239"
"45408000","0.26666667064030963","0.26666667064030963","0.26666667064030963"
"45456000","0.6933333873748779","0.6933333873748779","0.6933333873748779"
"45504000","0.8666666348775228","0.8666666348775228","0.8666666348775228"
"45552000","-0.2733333508173625","-0.2733333508173625","-0.2733333508173625"
"45600000","0.9399999777475992","0.9399999777475992","0.9399999777475992"
"45648000","0.7933333317438761","0.7933333317438761","0.7933333317438761"
"45696000","0.11333334445953369","0.11333334445953369","0.11333334445953369"
"45744000","0.8199999729792277","0.8199999729792277","0.8199999729792277"
"45792000","-0.3266666332880656","-0.3266666332880656","-0.3266666332880656"
"45840000","-0.2600000202655792","-0.2600000202655792","-0.2600000202655792"
"45888000","0.1933333476384481","0.1933333476384481","0.1933333476384481"
"45936000","0.30666669209798175","0.30666669209798175","0.30666669209798175"
"45984000","0.31333327293395996","0.31333327293395996","0.31333327293395996"
"46032000","1.2599999904632568","1.2599999904632568","1.2599999904632568"
"46080000","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"46128000","0.4933333396911621","0.4933333396911621","0.4933333396911621"
"46176000","0.4533333381017049","0.4533333381017049","0.4533333381017049"
"46224000","-0.14666666587193808","-0.14666666587193808","-0.14666666587193808"
"46272000","0.6800000270207723","0.6800000270207723","0.6800000270207723"
"46320000","0.8599999745686849","0.8599999745686849","0.8599999745686849"
"46368000","0.09999994436899821","0.09999994436899821","0.09999994436899821"
"46416000","-0.16666674613952637","-0.16666674613952637","-0.16666674613952637"
"46464000","-0.4333333969116211","-0.4333333969116211","-0.4333333969116211"
"46512000","0.12000012397766113","0.12000012397766113","0.12000012397766113"
"46560000","0.2800000111262004","0.2800000111262004","0.2800000111262004"
"46608000","0.3599999745686849","0.3599999745686849","0.3599999745686849"
"46656000","0.40666663646698","0.40666663646698","0.40666663646698"
"46704000","0.5133334000905355","0.5133334000905355","0.5133334000905355"
"46752000","0.48666659990946454","0.48666659990946454","0.48666659990946454"
"46800000","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"46848000","1.0866667032241821","1.0866667032241821","1.0866667032241821"
"46896000","1.1400000254313152","1.1400000254313152","1.1400000254313152"
"46944000","0.08666666348775227","0.08666666348775227","0.08666666348775227"
"46992000","0.2800000111262004","0.2800000111262004","0.2800000111262004"
"47040000","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"47088000","0.5066666603088379","0.5066666603088379","0.5066666603088379"
"47136000","0.21333332856496176","0.21333332856496176","0.21333332856496176"
"47184000","0.18666666746139526","0.18666666746139526","0.18666666746139526"
"47232000","0.3999999761581421","0.3999999761581421","0.3999999761581421"
"47280000","0.2933333118756612","0.2933333118756612","0.2933333118756612"
"47328000","0.0666666825612386","0.0666666825612386","0.0666666825612386"
"47376000","0.0666666825612386","0.0666666825612386","0.0666666825612386"
"47424000","-0.09333332379659016","-0.09333332379659016","-0.09333332379659016"
"47472000","0.5333333015441895","0.5333333015441895","0.5333333015441895"
"47520000","0.4466667175292969","0.4466667175292969","0.4466667175292969"
"47568000","0.5666666030883789","0.5666666030883789","0.5666666030883789"
"47616000","-0.3466666539510091","-0.3466666539510091","-0.3466666539510091"
"47664000","0.059999982515970864","0.059999982515970864","0.059999982515970864"
"47712000","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"47760000","0.6866666873296102","0.6866666873296102","0.6866666873296102"
"47808000","0.3933333158493042","0.3933333158493042","0.3933333158493042"
"47856000","0.24666666984558105","0.24666666984558105","0.24666666984558105"
"47904000","0.6000000635782877","0.6000000635782877","0.6000000635782877"
"47952000","0.47333335876464844","0.47333335876464844","0.47333335876464844"
"48000000","0.4466667175292969","0.4466667175292969","0.4466667175292969"
"48048000","0.14666668574015299","0.14666668574015299","0.14666668574015299"
"48096000","0.5533333619435629","0.5533333619435629","0.5533333619435629"
"48144000","0.7933332920074463","0.7933332920074463","0.7933332920074463"
"48192000","0.3466666539510091","0.3466666539510091","0.3466666539510091"
"48240000","0.9266667366027832","0.9266667366027832","0.9266667366027832"
"48288000","0.6133333047231039","0.6133333047231039","0.6133333047231039"
"48336000","0.7266666491826376","0.7266666491826376","0.7266666491826376"
"48384000","0.4533333381017049","0.4533333381017049","0.4533333381017049"
"48432000","1.0399999618530273","1.0399999618530273","1.0399999618530273"
"48480000","-0.10000000397364299","-0.10000000397364299","-0.10000000397364299"
"48528000","-0.3200000002980232","-0.3200000002980232","-0.3200000002980232"
"48576000","0.29333333174387616","0.29333333174387616","0.29333333174387616"
"48624000","0.20000004768371582","0.20000004768371582","0.20000004768371582"
"48672000","0.22666672865549722","0.22666672865549722","0.22666672865549722"
"48720000","-0.13333332538604736","-0.13333332538604736","-0.13333332538604736"
"48768000","0.4466666380564372","0.4466666380564372","0.4466666380564372"
"48816000","0.47999993960062665","0.47999993960062665","0.47999993960062665"
"48864000","0.580000082651774","0.580000082651774","0.580000082651774"
"48912000","0.07333334287007649","0.07333334287007649","0.07333334287007649"
"48960000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"49008000","0.3333332935969035","0.3333332935969035","0.3333332935969035"
"49056000","-0.1799999475479126","-0.1799999475479126","-0.1799999475479126"
"49104000","-0.40666663646698","-0.40666663646698","-0.40666663646698"
"49152000","0.2733333110809326","0.2733333110809326","0.2733333110809326"
"49200000","0.3999999761581421","0.3999999761581421","0.3999999761581421"
"49248000","0.006666660308837891","0.006666660308837891","0.006666660308837891"
"49296000","-0.04000004132588705","-0.04000004132588705","-0.04000004132588705"
"49344000","0.30666665236155194","0.30666665236155194","0.30666665236155194"
"49392000","0.49333329995473224","0.49333329995473224","0.49333329995473224"
"49440000","0.47333331902821857","0.47333331902821857","0.47333331902821857"
"49488000","0.6866666873296102","0.6866666873296102","0.6866666873296102"
"49536000","-0.6266667147477468","-0.6266667147477468","-0.6266667147477468"
"49584000","0.3733333746592204","0.3733333746592204","0.3733333746592204"
"49632000","0.04000000158945719","0.04000000158945719","0.04000000158945719"
"49680000","0.28666667143503827","0.28666667143503827","0.28666667143503827"
"49728000","0.4866666793823242","0.4866666793823242","0.4866666793823242"
"49776000","0.09333324432373047","0.09333324432373047","0.09333324432373047"
"49824000","0.15333338578542074","0.15333338578542074","0.15333338578542074"
"49872000","0.2799999912579854","0.2799999912579854","0.2799999912579854"
"49920000","-0.31333331267038983","-0.31333331267038983","-0.31333331267038983"
"49968000","-0.333333358168602","-0.333333358168602","-0.333333358168602"
"50016000","1.0733332633972168","1.0733332633972168","1.0733332633972168"
"50064000","0.2466667095820109","0.2466667095820109","0.2466667095820109"
"50112000","0.25333333015441895","0.25333333015441895","0.25333333015441895"
"50160000","-0.060000101725260414","-0.060000101725260414","-0.060000101725260414"
"50208000","0.24666666984558105","0.24666666984558105","0.24666666984558105"
"50256000","-0.04666666189829508","-0.04666666189829508","-0.04666666189829508"
"50304000","0.15999992688496908","0.15999992688496908","0.15999992688496908"
"50352000","0.8466666539510092","0.8466666539510092","0.8466666539510092"
"50400000","0.20000000794728598","0.20000000794728598","0.20000000794728598"
"50448000","0.5466666221618652","0.5466666221618652","0.5466666221618652"
"50496000","0.5399999618530273","0.5399999618530273","0.5399999618530273"
"50544000","0.8333333333333334","0.8333333333333334","0.8333333333333334"
"50592000","0.22666668891906738","0.22666668891906738","0.22666668891906738"
"50640000","-0.24000000953674316","-0.24000000953674316","-0.24000000953674316"
"50688000","0.42000003655751544","0.42000003655751544","0.42000003655751544"
"50736000","0.19333322842915854","0.19333322842915854","0.19333322842915854"
"50784000","-0.15333330631256104","-0.15333330631256104","-0.15333330631256104"
"50832000","0.17999998728434244","0.17999998728434244","0.17999998728434244"
"50880000","0.1466666062672933","0.1466666062672933","0.1466666062672933"
"50928000","0.5333333810170492","0.5333333810170492","0.5333333810170492"
"50976000","-0.019999980926513672","-0.019999980926513672","-0.019999980926513672"
"51024000","0.41333329677581787","0.41333329677581787","0.41333329677581787"
"51072000","0.36666667461395264","0.36666667461395264","0.36666667461395264"
"51120000","0.14666672547658285","0.14666672547658285","0.14666672547658285"
"51168000","0.3266667127609253","0.3266667127609253","0.3266667127609253"
"51216000","0.5800000031789144","0.5800000031789144","0.5800000031789144"
"51264000","0.7133333285649618","0.7133333285649618","0.7133333285649618"
"51312000","-0.019999980926513672","-0.019999980926513672","-0.019999980926513672"
"51360000","-0.06666676203409831","-0.06666676203409831","-0.06666676203409831"
"51408000","0.6199999650319418","0.6199999650319418","0.6199999650319418"
"51456000","0.4533332983652751","0.4533332983652751","0.4533332983652751"
"51504000","0.29999999205271405","0.29999999205271405","0.29999999205271405"
"51552000","0.31333335240681964","0.31333335240681964","0.31333335240681964"
"51600000","0.17333336671193442","0.17333336671193442","0.17333336671193442"
"51648000","0.2733333905537923","0.2733333905537923","0.2733333905537923"
"51696000","0.1933333476384481","0.1933333476384481","0.1933333476384481"
"51744000","-0.2666666805744171","-0.2666666805744171","-0.2666666805744171"
"51792000","0.2600000699361165","0.2600000699361165","0.2600000699361165"
"51840000","0.8133333126703898","0.8133333126703898","0.8133333126703898"
"51888000","0.5666666428248087","0.5666666428248087","0.5666666428248087"
"51936000","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"51984000","-0.04666670163472494","-0.04666670163472494","-0.04666670163472494"
"52032000","0.13333332538604736","0.13333332538604736","0.13333332538604736"
"52080000","-0.4333333571751912","-0.4333333571751912","-0.4333333571751912"
"52128000","-0.0666666825612386","-0.0666666825612386","-0.0666666825612386"
"52176000","0.7133333285649618","0.7133333285649618","0.7133333285649618"
"52224000","0.25999995072682697","0.25999995072682697","0.25999995072682697"
"52272000","0.4399999777475993","0.4399999777475993","0.4399999777475993"
"52320000","0.8333333333333334","0.8333333333333334","0.8333333333333334"
"52368000","0.42000003655751544","0.42000003655751544","0.42000003655751544"
"52416000","0.8266666730244955","0.8266666730244955","0.8266666730244955"
"52464000","-0.046666622161865234","-0.046666622161865234","-0.046666622161865234"
"52512000","0.5133333206176758","0.5133333206176758","0.5133333206176758"
"52560000","0.5066667000452677","0.5066667000452677","0.5066667000452677"
"52608000","0.4333333571751912","0.4333333571751912","0.4333333571751912"
"52656000","0.3866666952768962","0.3866666952768962","0.3866666952768962"
"52704000","0.4066665967305501","0.4066665967305501","0.4066665967305501"
"52752000","0.5133334000905355","0.5133334000905355","0.5133334000905355"
"52800000","-0.25333335002263385","-0.25333335002263385","-0.25333335002263385"
"52848000","-0.060000061988830566","-0.060000061988830566","-0.060000061988830566"
"52896000","-0.2600000202655792","-0.2600000202655792","-0.2600000202655792"
"52944000","0.340000053246816","0.340000053246816","0.340000053246816"
"52992000","0.09999998410542806","0.09999998410542806","0.09999998410542806"
"53040000","-0.5733332633972168","-0.5733332633972168","-0.5733332633972168"
"53088000","-0.04000004132588705","-0.04000004132588705","-0.04000004132588705"
"53136000","0.753333330154419","0.753333330154419","0.753333330154419"
"53184000","0.039999961853027344","0.039999961853027344","0.039999961853027344"
"53232000","0.12000004450480144","0.12000004450480144","0.12000004450480144"
"53280000","0.7133333683013916","0.7133333683013916","0.7133333683013916"
"53328000","0.4266666571299235","0.4266666571299235","0.4266666571299235"
"53376000","0.6066666841506958","0.6066666841506958","0.6066666841506958"
"53424000","0.22666668891906738","0.22666668891906738","0.22666668891906738"
"53472000","-0.08666662375132243","-0.08666662375132243","-0.08666662375132243"
"53520000","0.4999999205271403","0.4999999205271403","0.4999999205271403"
"53568000","0.3999999761581421","0.3999999761581421","0.3999999761581421"
"53616000","0.3666667143503825","0.3666667143503825","0.3666667143503825"
"53664000","0.6866666078567505","0.6866666078567505","0.6866666078567505"
"53712000","0.39333335558573407","0.39333335558573407","0.39333335558573407"
"53760000","0.32666675249735516","0.32666675249735516","0.32666675249735516"
"53808000","-0.25999999046325684","-0.25999999046325684","-0.25999999046325684"
"53856000","-0.17333327730496725","-0.17333327730496725","-0.17333327730496725"
"53904000","0.2666667103767395","0.2666667103767395","0.2666667103767395"
"53952000","-0.0666666825612386","-0.0666666825612386","-0.0666666825612386"
"54000000","-0.15333330631256104","-0.15333330631256104","-0.15333330631256104"
"54048000","0.16000000635782877","0.16000000635782877","0.16000000635782877"
"54096000","-0.11333338419596355","-0.11333338419596355","-0.11333338419596355"
"54144000","0.14666668574015299","0.14666668574015299","0.14666668574015299"
"54192000","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"54240000","0.5333333214124044","0.5333333214124044","0.5333333214124044"
"54288000","0.25999999046325684","0.25999999046325684","0.25999999046325684"
"54336000","0.6933333476384481","0.6933333476384481","0.6933333476384481"
"54384000","-0.6599999641378721","-0.6599999641378721","-0.6599999641378721"
"54432000","0.05333330233891805","0.05333330233891805","0.05333330233891805"
"54480000","0.16000000635782877","0.16000000635782877","0.16000000635782877"
"54528000","0.4266666571299235","0.4266666571299235","0.4266666571299235"
"54576000","0.45333337783813477","0.45333337783813477","0.45333337783813477"
"54624000","0.3466666539510091","0.3466666539510091","0.3466666539510091"
"54672000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"54720000","0.3466666539510091","0.3466666539510091","0.3466666539510091"
"54768000","0.1866667071978251","0.1866667071978251","0.1866667071978251"
"54816000","0.7333333492279053","0.7333333492279053","0.7333333492279053"
"54864000","0.21999998887379965","0.21999998887379965","0.21999998887379965"
"54912000","0.8200000127156576","0.8200000127156576","0.8200000127156576"
"54960000","0.4666666587193807","0.4666666587193807","0.4666666587193807"
"55008000","0.2133333683013916","0.2133333683013916","0.2133333683013916"
"55056000","1.3200000127156575","1.3200000127156575","1.3200000127156575"
"55104000","0.47333331902821857","0.47333331902821857","0.47333331902821857"
"55152000","0.006666660308837891","0.006666660308837891","0.006666660308837891"
"55200000","0.46666661898295086","0.46666661898295086","0.46666661898295086"
"55248000","0.18666664759318033","0.18666664759318033","0.18666664759318033"
"55296000","0.3333332935969035","0.3333332935969035","0.3333332935969035"
"55344000","0.30666661262512207","0.30666661262512207","0.30666661262512207"
"55392000","-3.9736429850260414e-8","-3.9736429850260414e-8","-3.9736429850260414e-8"
"55440000","0.31333335240681964","0.31333335240681964","0.31333335240681964"
"55488000","-0.019999980926513672","-0.019999980926513672","-0.019999980926513672"
"55536000","-0.7999999721844991","-0.7999999721844991","-0.7999999721844991"
"55584000","0.6733333269755045","0.6733333269755045","0.6733333269755045"
"55632000","0.1999999682108561","0.1999999682108561","0.1999999682108561"
"55680000","0.546666661898295","0.546666661898295","0.546666661898295"
"55728000","0.4533332983652751","0.4533332983652751","0.4533332983652751"
"55776000","0.0733334223429362","0.0733334223429362","0.0733334223429362"
"55824000","0.5266666412353516","0.5266666412353516","0.5266666412353516"
"55872000","0.28666667143503827","0.28666667143503827","0.28666667143503827"
"55920000","0.0666666030883789","0.0666666030883789","0.0666666030883789"
"55968000","-0.14666666587193808","-0.14666666587193808","-0.14666666587193808"
"56016000","0.4933333396911621","0.4933333396911621","0.4933333396911621"
"56064000","0.12666662534077963","0.12666662534077963","0.12666662534077963"
"56112000","-0.12000004450480144","-0.12000004450480144","-0.12000004450480144"
"56160000","0.09333336353302002","0.09333336353302002","0.09333336353302002"
"56208000","0.4866666793823242","0.4866666793823242","0.4866666793823242"
"56256000","-0.24000000953674316","-0.24000000953674316","-0.24000000953674316"
"56304000","0.2733333508173625","0.2733333508173625","0.2733333508173625"
"56352000","0.35999993483225506","0.35999993483225506","0.35999993483225506"
"56400000","0.6333333651224772","0.6333333651224772","0.6333333651224772"
"56448000","-0.1333333651224772","-0.1333333651224772","-0.1333333651224772"
"56496000","0.1066666841506958","0.1066666841506958","0.1066666841506958"
"56544000","0.05333336194356283","0.05333336194356283","0.05333336194356283"
"56592000","0.026666680971781414","0.026666680971781414","0.026666680971781414"
"56640000","0.113333264986674","0.113333264986674","0.113333264986674"
"56688000","0.3266666730244954","0.3266666730244954","0.3266666730244954"
"56736000","-0.09999994436899821","-0.09999994436899821","-0.09999994436899821"
"56784000","0.2200000286102295","0.2200000286102295","0.2200000286102295"
"56832000","0.8199999729792277","0.8199999729792277","0.8199999729792277"
"56880000","0.6666666269302368","0.6666666269302368","0.6666666269302368"
"56928000","0.20000004768371582","0.20000004768371582","0.20000004768371582"
"56976000","-0.2466666301091512","-0.2466666301091512","-0.2466666301091512"
"57024000","0.646666685740153","0.646666685740153","0.646666685740153"
"57072000","0.15333334604899088","0.15333334604899088","0.15333334604899088"
"57120000","-0.11999992529551189","-0.11999992529551189","-0.11999992529551189"
"57168000","0.9666666189829508","0.9666666189829508","0.9666666189829508"
"57216000","0.09333324432373047","0.09333324432373047","0.09333324432373047"
"57264000","-0.29333333174387616","-0.29333333174387616","-0.29333333174387616"
"57312000","0.4933333396911621","0.4933333396911621","0.4933333396911621"
"57360000","0.48666659990946454","0.48666659990946454","0.48666659990946454"
"57408000","-0.17999998728434244","-0.17999998728434244","-0.17999998728434244"
"57456000","0.2866666316986084","0.2866666316986084","0.2866666316986084"
"57504000","-0.06666664282480876","-0.06666664282480876","-0.06666664282480876"
"57552000","0.0333333412806193","0.0333333412806193","0.0333333412806193"
"57600000","0.17333338658014932","0.17333338658014932","0.17333338658014932"
"57648000","0.23999996980031332","0.23999996980031332","0.23999996980031332"
"57696000","-0.05999990304311117","-0.05999990304311117","-0.05999990304311117"
"57744000","1.09333332379659","1.09333332379659","1.09333332379659"
"57792000","0.23333330949147543","0.23333330949147543","0.23333330949147543"
"57840000","0.35999999443689984","0.35999999443689984","0.35999999443689984"
"57888000","0.5999999841054281","0.5999999841054281","0.5999999841054281"
"57936000","0.21999994913736978","0.21999994913736978","0.21999994913736978"
"57984000","0.38666661580403644","0.38666661580403644","0.38666661580403644"
"58032000","0.5599999825159708","0.5599999825159708","0.5599999825159708"
"58080000","0.5200000206629435","0.5200000206629435","0.5200000206629435"
