"Step","coin3_cbam_causal - SW_ep_rew_mean","coin3_cbam_causal - SW_ep_rew_mean__MIN","coin3_cbam_causal - SW_ep_rew_mean__MAX"
"27008000","4.259999910990397","4.259999910990397","4.259999910990397"
"27072000","4.226666688919067","4.226666688919067","4.226666688919067"
"27136000","3.3266666730244956","3.3266666730244956","3.3266666730244956"
"27200000","4.039999961853027","4.039999961853027","4.039999961853027"
"27264000","4.2466667493184405","4.2466667493184405","4.2466667493184405"
"27328000","4.0600000222524","4.0600000222524","4.0600000222524"
"27392000","4.106666564941406","4.106666564941406","4.106666564941406"
"27456000","4.213333368301392","4.213333368301392","4.213333368301392"
"27520000","3.9666666189829507","3.9666666189829507","3.9666666189829507"
"27584000","3.7333333492279053","3.7333333492279053","3.7333333492279053"
"27648000","4.063333352406819","4.063333352406819","4.063333352406819"
"27712000","3.853333314259847","3.853333314259847","3.853333314259847"
"27776000","4.1933333079020185","4.1933333079020185","4.1933333079020185"
"27840000","3.5933332443237305","3.5933332443237305","3.5933332443237305"
"27904000","4.2166666984558105","4.2166666984558105","4.2166666984558105"
"27968000","3.7200000286102295","3.7200000286102295","3.7200000286102295"
"28032000","3.68666672706604","3.68666672706604","3.68666672706604"
"28096000","3.7666666507720947","3.7666666507720947","3.7666666507720947"
"28160000","4.013333400090535","4.013333400090535","4.013333400090535"
"28224000","3.640000025431315","3.640000025431315","3.640000025431315"
"28288000","4.206666707992554","4.206666707992554","4.206666707992554"
"28352000","3.873333295186361","3.873333295186361","3.873333295186361"
"28416000","4.153333266576131","4.153333266576131","4.153333266576131"
"28480000","4.166666587193807","4.166666587193807","4.166666587193807"
"28544000","3.4066666762034097","3.4066666762034097","3.4066666762034097"
"28608000","3.5933333237965903","3.5933333237965903","3.5933333237965903"
"28672000","4.006666660308838","4.006666660308838","4.006666660308838"
"28736000","3.9066665967305503","3.9066665967305503","3.9066665967305503"
"28800000","3.7999998728434243","3.7999998728434243","3.7999998728434243"
"28864000","3.81333327293396","3.81333327293396","3.81333327293396"
"28928000","3.7766665617624917","3.7766665617624917","3.7766665617624917"
"28992000","4.140000025431315","4.140000025431315","4.140000025431315"
"29056000","3.833333373069763","3.833333373069763","3.833333373069763"
"29120000","4.153333346048991","4.153333346048991","4.153333346048991"
"29184000","3.7600000699361167","3.7600000699361167","3.7600000699361167"
"29248000","3.7800000508626304","3.7800000508626304","3.7800000508626304"
"29312000","3.486666679382324","3.486666679382324","3.486666679382324"
"29376000","3.9733332792917886","3.9733332792917886","3.9733332792917886"
"29440000","3.7733333508173623","3.7733333508173623","3.7733333508173623"
"29504000","4.433333317438762","4.433333317438762","4.433333317438762"
"29568000","4.206666707992554","4.206666707992554","4.206666707992554"
"29632000","4.03333334128062","4.03333334128062","4.03333334128062"
"29696000","4.133333285649617","4.133333285649617","4.133333285649617"
"29760000","4.0333333015441895","4.0333333015441895","4.0333333015441895"
"29824000","3.9133334159851074","3.9133334159851074","3.9133334159851074"
"29888000","4.213333288828532","4.213333288828532","4.213333288828532"
"29952000","3.8999999364217124","3.8999999364217124","3.8999999364217124"
"30016000","3.580000082651774","3.580000082651774","3.580000082651774"
"30080000","4.139999945958455","4.139999945958455","4.139999945958455"
"30144000","3.726666728655497","3.726666728655497","3.726666728655497"
"30208000","3.986666679382324","3.986666679382324","3.986666679382324"
"30272000","4.540000120798747","4.540000120798747","4.540000120798747"
"30336000","4.320000052452087","4.320000052452087","4.320000052452087"
"30400000","3.4266666571299234","3.4266666571299234","3.4266666571299234"
"30464000","3.8466667334238687","3.8466667334238687","3.8466667334238687"
"30528000","3.573333422342936","3.573333422342936","3.573333422342936"
"30592000","4.313333352406819","4.313333352406819","4.313333352406819"
"30656000","3.9799999396006265","3.9799999396006265","3.9799999396006265"
"30720000","4.5733334223429365","4.5733334223429365","4.5733334223429365"
"30784000","4.226666688919067","4.226666688919067","4.226666688919067"
"30848000","4.179999987284343","4.179999987284343","4.179999987284343"
"30912000","4.173333406448364","4.173333406448364","4.173333406448364"
"30976000","4.753333409627278","4.753333409627278","4.753333409627278"
"31040000","4.119999965031941","4.119999965031941","4.119999965031941"
"31104000","4.293333371480306","4.293333371480306","4.293333371480306"
"31168000","4.62666670481364","4.62666670481364","4.62666670481364"
"31232000","3.946666717529297","3.946666717529297","3.946666717529297"
"31296000","4.033333381017049","4.033333381017049","4.033333381017049"
"31360000","3.9600000381469727","3.9600000381469727","3.9600000381469727"
"31424000","4.233333349227905","4.233333349227905","4.233333349227905"
"31488000","3.546666701634725","3.546666701634725","3.546666701634725"
"31552000","3.740000049273173","3.740000049273173","3.740000049273173"
"31616000","4.113333384195964","4.113333384195964","4.113333384195964"
"31680000","4.860000054041545","4.860000054041545","4.860000054041545"
"31744000","4.373333215713501","4.373333215713501","4.373333215713501"
"31808000","4.4399999777476","4.4399999777476","4.4399999777476"
"31872000","4.040000041325887","4.040000041325887","4.040000041325887"
"31936000","4.4666666984558105","4.4666666984558105","4.4666666984558105"
"32000000","4.146666606267293","4.146666606267293","4.146666606267293"
"32064000","4.359999974568685","4.359999974568685","4.359999974568685"
"32128000","4.233333269755046","4.233333269755046","4.233333269755046"
"32192000","3.759999990463257","3.759999990463257","3.759999990463257"
"32256000","3.6666666666666665","3.6666666666666665","3.6666666666666665"
"32320000","4.306666612625122","4.306666612625122","4.306666612625122"
"32384000","4.620000044504802","4.620000044504802","4.620000044504802"
"32448000","4.066666762034099","4.066666762034099","4.066666762034099"
"32512000","4.299999952316284","4.299999952316284","4.299999952316284"
"32576000","4.706666628519694","4.706666628519694","4.706666628519694"
"32640000","5.019999901453654","5.019999901453654","5.019999901453654"
"32704000","4.079999923706055","4.079999923706055","4.079999923706055"
"32768000","4.2533332506815595","4.2533332506815595","4.2533332506815595"
