"Step","coin3_cbam_causal - SW_ep_rew_mean","coin3_cbam_causal - SW_ep_rew_mean__MIN","coin3_cbam_causal - SW_ep_rew_mean__MAX"
"27072000","3.9133333365122476","3.9133333365122476","3.9133333365122476"
"27136000","4.106666564941406","4.106666564941406","4.106666564941406"
"27200000","3.580000082651774","3.580000082651774","3.580000082651774"
"27264000","4.143333276112874","4.143333276112874","4.143333276112874"
"27328000","3.506666580835978","3.506666580835978","3.506666580835978"
"27392000","3.366666634877523","3.366666634877523","3.366666634877523"
"27456000","4.083333333333333","4.083333333333333","4.083333333333333"
"27520000","3.7666667302449546","3.7666667302449546","3.7666667302449546"
"27584000","3.7200000286102295","3.7200000286102295","3.7200000286102295"
"27648000","2.813333431879679","2.813333431879679","2.813333431879679"
"27712000","3.060000022252401","3.060000022252401","3.060000022252401"
"27776000","3.8266665935516357","3.8266665935516357","3.8266665935516357"
"27840000","3.7733332316080728","3.7733332316080728","3.7733332316080728"
"27904000","3.559999942779541","3.559999942779541","3.559999942779541"
"27968000","3.993333419164022","3.993333419164022","3.993333419164022"
"28032000","3.359999974568685","3.359999974568685","3.359999974568685"
"28096000","3.21999990940094","3.21999990940094","3.21999990940094"
"28160000","2.626666704813639","2.626666704813639","2.626666704813639"
"28224000","3.5866665840148926","3.5866665840148926","3.5866665840148926"
"28288000","2.9799999396006265","2.9799999396006265","2.9799999396006265"
"28352000","4.013333320617676","4.013333320617676","4.013333320617676"
"28416000","3.8933334350585938","3.8933334350585938","3.8933334350585938"
"28480000","4.053333441416423","4.053333441416423","4.053333441416423"
"28544000","3.6666666666666665","3.6666666666666665","3.6666666666666665"
"28608000","3.140000025431315","3.140000025431315","3.140000025431315"
"28672000","3.8466666539510093","3.8466666539510093","3.8466666539510093"
"28736000","3.5333333015441895","3.5333333015441895","3.5333333015441895"
"28800000","3.566666603088379","3.566666603088379","3.566666603088379"
"28864000","3.2666666507720947","3.2666666507720947","3.2666666507720947"
"28928000","3.546666701634725","3.546666701634725","3.546666701634725"
"28992000","3.679999907811483","3.679999907811483","3.679999907811483"
"29056000","3.75","3.75","3.75"
"29120000","3.759999990463257","3.759999990463257","3.759999990463257"
"29184000","3.4666666984558105","3.4666666984558105","3.4666666984558105"
"29248000","3.7266666094462075","3.7266666094462075","3.7266666094462075"
"29312000","3.553333282470703","3.553333282470703","3.553333282470703"
"29376000","4.400000015894572","4.400000015894572","4.400000015894572"
"29440000","4.200000047683716","4.200000047683716","4.200000047683716"
"29504000","3.5799999237060547","3.5799999237060547","3.5799999237060547"
"29568000","4.013333320617676","4.013333320617676","4.013333320617676"
"29632000","3.8999999364217124","3.8999999364217124","3.8999999364217124"
"29696000","3.7466667095820108","3.7466667095820108","3.7466667095820108"
"29760000","3.8333332538604736","3.8333332538604736","3.8333332538604736"
"29824000","4.179999987284343","4.179999987284343","4.179999987284343"
"29888000","4.25","4.25","4.25"
"29952000","4.073333263397217","4.073333263397217","4.073333263397217"
"30016000","3.613333304723104","3.613333304723104","3.613333304723104"
"30080000","4.613333384195964","4.613333384195964","4.613333384195964"
"30144000","3.5766666730244956","3.5766666730244956","3.5766666730244956"
"30208000","3.7733333110809326","3.7733333110809326","3.7733333110809326"
"30272000","3.9000000953674316","3.9000000953674316","3.9000000953674316"
"30336000","3.946666638056437","3.946666638056437","3.946666638056437"
"30400000","3.3333333333333335","3.3333333333333335","3.3333333333333335"
"30464000","4.266666650772095","4.266666650772095","4.266666650772095"
"30528000","4.080000003178914","4.080000003178914","4.080000003178914"
"30592000","3.7200000286102295","3.7200000286102295","3.7200000286102295"
"30656000","3.853333314259847","3.853333314259847","3.853333314259847"
"30720000","3.743333339691162","3.743333339691162","3.743333339691162"
"30784000","3.973333199818929","3.973333199818929","3.973333199818929"
"30848000","3.5866666634877524","3.5866666634877524","3.5866666634877524"
"30912000","3.353333314259847","3.353333314259847","3.353333314259847"
"30976000","3.446666638056437","3.446666638056437","3.446666638056437"
"31040000","4.213333368301392","4.213333368301392","4.213333368301392"
"31104000","3.7933334509531655","3.7933334509531655","3.7933334509531655"
"31168000","4.0733334223429365","4.0733334223429365","4.0733334223429365"
"31232000","3.733333428700765","3.733333428700765","3.733333428700765"
"31296000","4.153333346048991","4.153333346048991","4.153333346048991"
"31360000","4.0899999141693115","4.0899999141693115","4.0899999141693115"
"31424000","3.7866666316986084","3.7866666316986084","3.7866666316986084"
"31488000","3.6466667652130127","3.6466667652130127","3.6466667652130127"
"31552000","4.153333346048991","4.153333346048991","4.153333346048991"
"31616000","4.059999942779541","4.059999942779541","4.059999942779541"
"31680000","4.046666701634725","4.046666701634725","4.046666701634725"
"31744000","4.259999910990397","4.259999910990397","4.259999910990397"
"31808000","3.799999952316284","3.799999952316284","3.799999952316284"
"31872000","3.753333409627279","3.753333409627279","3.753333409627279"
"31936000","3.7799999713897705","3.7799999713897705","3.7799999713897705"
"32000000","3.613333304723104","3.613333304723104","3.613333304723104"
"32064000","4.233333428700765","4.233333428700765","4.233333428700765"
"32128000","4.126666625340779","4.126666625340779","4.126666625340779"
"32192000","3.953333298365275","3.953333298365275","3.953333298365275"
"32256000","3.5799999237060547","3.5799999237060547","3.5799999237060547"
"32320000","3.746666590372721","3.746666590372721","3.746666590372721"
"32384000","3.9833333492279053","3.9833333492279053","3.9833333492279053"
"32448000","3.7400001287460327","3.7400001287460327","3.7400001287460327"
"32512000","3.640000025431315","3.640000025431315","3.640000025431315"
"32576000","3.8933334350585938","3.8933334350585938","3.8933334350585938"
