"Step","coin4_cbamsvo - SW_ep_rew_total","coin4_cbamsvo - SW_ep_rew_total__MIN","coin4_cbamsvo - SW_ep_rew_total__MAX"
"4288000","-12.820000171661377","-12.820000171661377","-12.820000171661377"
"4352000","-12.77999997138977","-12.77999997138977","-12.77999997138977"
"4416000","-13.09999942779541","-13.09999942779541","-13.09999942779541"
"4480000","-12.940000534057617","-12.940000534057617","-12.940000534057617"
"4544000","-14","-14","-14"
"4608000","-12.859999656677246","-12.859999656677246","-12.859999656677246"
"4672000","-13.279999732971191","-13.279999732971191","-13.279999732971191"
"4736000","-12.520000219345093","-12.520000219345093","-12.520000219345093"
"4800000","-13.200000524520874","-13.200000524520874","-13.200000524520874"
"4864000","-12.260000467300415","-12.260000467300415","-12.260000467300415"
"4928000","-12.5600004196167","-12.5600004196167","-12.5600004196167"
"4992000","-11.940000295639038","-11.940000295639038","-11.940000295639038"
"5056000","-12.880000114440918","-12.880000114440918","-12.880000114440918"
"5120000","-13.28000020980835","-13.28000020980835","-13.28000020980835"
"5184000","-12.860000610351562","-12.860000610351562","-12.860000610351562"
"5248000","-14.039999961853027","-14.039999961853027","-14.039999961853027"
"5312000","-14.420000553131104","-14.420000553131104","-14.420000553131104"
"5376000","-13.579999923706055","-13.579999923706055","-13.579999923706055"
"5440000","-13.040000438690186","-13.040000438690186","-13.040000438690186"
"5504000","-11.940000534057617","-11.940000534057617","-11.940000534057617"
"5568000","-12.840000629425049","-12.840000629425049","-12.840000629425049"
"5632000","-13.699999809265137","-13.699999809265137","-13.699999809265137"
"5696000","-13.159999370574951","-13.159999370574951","-13.159999370574951"
"5760000","-13.779999732971191","-13.779999732971191","-13.779999732971191"
"5824000","-12.859998941421509","-12.859998941421509","-12.859998941421509"
"5888000","-13.420000553131104","-13.420000553131104","-13.420000553131104"
"5952000","-13.220000267028809","-13.220000267028809","-13.220000267028809"
"6016000","-11.900000095367432","-11.900000095367432","-11.900000095367432"
"6080000","-12.68000054359436","-12.68000054359436","-12.68000054359436"
"6144000","-12.31999945640564","-12.31999945640564","-12.31999945640564"
"6208000","-13.059999465942383","-13.059999465942383","-13.059999465942383"
"6272000","-13.5","-13.5","-13.5"
"6336000","-12.839999675750732","-12.839999675750732","-12.839999675750732"
"6400000","-13.220000267028809","-13.220000267028809","-13.220000267028809"
"6464000","-13.100000143051147","-13.100000143051147","-13.100000143051147"
"6528000","-12.259999990463257","-12.259999990463257","-12.259999990463257"
"6592000","-12.779999732971191","-12.779999732971191","-12.779999732971191"
"6656000","-13","-13","-13"
"6720000","-13.000000238418579","-13.000000238418579","-13.000000238418579"
"6784000","-12.319999933242798","-12.319999933242798","-12.319999933242798"
"6848000","-12.739999532699585","-12.739999532699585","-12.739999532699585"
"6912000","-12.979999542236328","-12.979999542236328","-12.979999542236328"
"6976000","-13.160000324249268","-13.160000324249268","-13.160000324249268"
"7040000","-13.720000267028809","-13.720000267028809","-13.720000267028809"
"7104000","-12.71999979019165","-12.71999979019165","-12.71999979019165"
"7168000","-13.5600004196167","-13.5600004196167","-13.5600004196167"
"7232000","-13.28000020980835","-13.28000020980835","-13.28000020980835"
"7296000","-12.660000562667847","-12.660000562667847","-12.660000562667847"
"7360000","-13.079999685287476","-13.079999685287476","-13.079999685287476"
"7424000","-13.600000381469727","-13.600000381469727","-13.600000381469727"
"7488000","-13.640000343322754","-13.640000343322754","-13.640000343322754"
"7552000","-12.980000734329224","-12.980000734329224","-12.980000734329224"
"7616000","-12.43999981880188","-12.43999981880188","-12.43999981880188"
"7680000","-12.559998989105225","-12.559998989105225","-12.559998989105225"
